"","x","y","Temperature","Temperature_seasonality","Rain_seasonality","Precipitation","Humanpopdens","Human_footprint","PET","Ec.Het","EVI","Host_richness","Degree_of_generalism"
"129",-61.875,-3.125,1.61445069395046,-1.43116062403536,-0.346222531005167,2.33974472007579,-0.229618209132403,-1.2035566980212,1.19705545096111,-0.202212899992208,1.7826529489864,1.58294583900771,-1.31114429400504
"130",-62.875,-29.125,0.82894928096298,-0.0920831060301218,0.758932375992325,-0.435444733999985,-0.227027291132722,-0.69706348702355,1.30346847195844,-0.549405368989234,-0.391229915989601,0.27929592999891,-1.32762209900548
"131",-62.875,-4.375,1.54774303595153,-1.43550044403537,-0.215315800005464,2.12469241906992,-0.229370640132434,-1.21218140002116,1.15979499096204,-0.334748263991073,1.68929856498743,1.89272403600981,-0.929811297994918
"132",-63.125,-22.125,1.16473614395763,-0.375144097031228,1.40843115999085,-0.280107499995744,-0.222812635133242,-0.991538688022183,1.43516940095515,0.11806188700505,-0.0225731639936717,0.492268440000348,-0.614314929986544
"133",-63.125,-22.375,1.15799042595774,-0.354436423031147,1.41598347199083,-0.218050664994049,-0.223128356133203,-0.943931376022404,1.42833107295532,0.107568553005139,-0.0321091979935665,0.45999987800013,-0.614314929986544
"134",-63.125,-29.125,0.831947377962932,-0.0857604380300971,0.852077550992114,-0.474474190001051,-0.224591172133023,-0.890334343022653,1.30986970495828,-0.48918275898975,-0.333184278990242,0.27929592999891,-1.32762209900548
"135",-63.125,-30.375,0.658807276965692,-0.161969166030395,0.69096157299248,-0.286840080995927,-0.227215254132699,-0.927008171022482,1.01202230296574,1.0225416089973,-1.48299171997755,0.305110778999084,-0.163083881974567
"136",-63.125,0.375,1.63768594495009,-1.44092521803539,-0.225385548005441,1.85090078706244,-0.229750304132387,-1.32839417102062,1.48373773795393,0.884075229998489,0.183335952004055,1.18281566900501,-1.33694990400572
"137",-63.125,0.625,1.62569355695028,-1.43737105603538,-0.147344997005618,1.72200600905892,-0.229747690132387,-1.32839417102062,1.4691165819543,1.0234540729973,0.669621995998686,1.16990824400492,-1.26598253800384
"138",-63.375,-8.625,1.51851158995199,-1.36971102403512,0.69096157299248,1.8748063280631,-0.228568071132533,-0.998146923022152,1.38202391895648,-0.76702797998737,1.38764174599076,2.07342798401103,-1.30927831500499
"139",-63.375,-8.875,1.5117658719521,-1.36729793503511,0.751380064992342,1.93159418606465,-0.228806432132503,-0.95561086902235,1.38876487395631,-0.738285370987617,0.587142098999596,2.00889085901059,-0.346353125979431
"140",-63.625,-35.375,0.347005188970661,0.177359829970931,0.127055651993759,-0.550093760003115,-0.217808587133859,0.0435348329730122,0.738561620972584,-0.909372329986151,-0.356125698989989,-0.159556515004054,0.63098389304651
"141",-63.625,-8.625,1.52750588095185,-1.37045926903512,0.670822075992525,1.83138605906191,-0.22469798113301,-0.538509680024286,1.38554507195639,-0.805807690987038,1.22295725099258,2.13796510801146,-1.42881702300816
"142",-63.625,-8.875,1.5117658719521,-1.3665309840351,0.701031321992457,1.89227201006357,-0.21220698513455,-0.877567154022712,1.3892735879563,-0.785505371987212,1.35339213199114,2.07342798401103,-0.544699469984696
"143",-64.875,-1.375,1.56723066595121,-1.45220500803544,-0.889988955003932,2.73062472008646,-0.229744717132387,-1.32613661302063,1.30212991795848,-0.701558703987931,1.81313149298606,1.15054710700479,0.558763165044593
"144",-68.875,-10.375,1.40458390395381,-1.29649527503483,0.582711775992725,1.19130298404443,-0.22939741013243,-0.847054605022854,1.44029952795502,-1.1139923329844,2.08922430298301,1.97016858501033,-0.855433341992944
"145",-68.875,-15.375,-0.422756214017072,-1.19082440903442,1.23976287099123,-0.317283055996759,-0.207415964135141,-0.552234415024222,-0.0147871150085584,4.52731498896729,-0.921644189983745,0.556805564000784,-0.446045898982078
"146",-69.125,-32.875,-0.541930570015173,-0.163484362030401,-1.05865724400355,-1.20793523802108,-0.198295438136265,-0.426274875024807,0.0665565659894054,0.59550856000096,-1.96386667097224,-0.533871836006582,-1.37420758900671
"147",-69.625,-17.125,-1.0800889800066,-0.937580972033427,2.73008566298785,-0.81871399001045,-0.224839818132992,-0.656636187023738,-0.18292151200435,-0.128759565992837,-1.82120833697381,-0.5661403980068,-0.201361575975583
"148",-69.625,-17.375,-1.04186324400721,-0.910980871033323,2.93399807198739,-0.971514309014622,-0.225131258132956,-0.729569166023399,-0.125809965005779,-0.261632772991699,-2.01127188497171,-0.5661403980068,-0.508225437983728
"149",-69.625,-33.125,-1.97502093299234,-0.34985342403113,0.791659058992251,-0.976002697014745,-0.202192384135785,-0.719545759023445,-1.11850352598093,0.904833780998311,-2.81678701796282,-0.650038659007366,-0.310646193978484
"150",-69.625,-34.125,-1.65647312799741,-0.270202770030818,0.7262056929924,-0.823397524010578,-0.226144257132831,-1.08345172702176,-0.821004415988378,0.864685374998655,-2.64463139596472,-0.643584947007323,0.640854128046772
"151",-69.875,-11.375,1.33787624595487,-1.23959126103461,0.298241377993371,1.37200936404937,-0.227633450132648,-1.17195646702135,1.45031428895477,-1.36697291598223,2.01539097998383,2.06697427101098,-0.572399572985431
"152",-69.875,-16.625,-1.14979473500549,-1.02974602003379,2.38519677298863,-0.638593051005532,-0.224411591133045,-0.715504349023464,-0.316982335000994,0.140417249004858,-1.69161926097524,-0.559686686006756,-0.09011399397263
"153",-7.125,38.125,0.374737585970219,0.140621011970788,0.469427103992982,-0.738410884008257,-0.213521125134388,-0.494405135024491,0.189381262986331,-0.48097058498982,-0.568629926987643,-0.624223810007192,0.858448537052548
"154",-7.375,40.125,0.167868893973515,0.192100250970989,0.388869115993165,-0.153554488992288,-0.17627773813898,0.322506677971717,-0.197528603003984,-0.46819609198993,-0.412084898989371,-0.733936921007933,0.713551907048702
"155",-7.375,40.625,-0.0817226810225072,0.136711432970772,0.396421426993148,0.139654297015718,-0.138097704143687,0.0677106589729,-0.366178734999763,-0.246239276991831,-0.352574700990028,-0.779112908008238,-0.401709934980901
"156",-7.375,41.375,-0.000774062023797188,0.127451904970736,0.318380874993325,-0.0519803309895146,-0.183935412138036,-0.174543276025975,-0.202439529003861,0.0801946400053738,-0.641084212986843,-0.779112908008238,2.49251330709592
"157",-7.625,40.125,0.0262088109757728,0.109194732970665,0.416560923993102,0.150094677016003,-0.15753672614129,-0.188062010025913,-0.297029884001494,-0.392461597990578,-0.357375535989975,-0.772659196008194,2.27952445109027
"158",-7.625,40.375,-0.241371346019963,0.0627848519704835,0.454322480993017,0.560782125027217,-0.110211784147126,0.194461470972312,-0.489674733996671,-0.275210002991582,-0.307448245990526,-0.792020333008325,2.52785917909686
"159",-7.875,37.125,0.375487110970207,-0.235409389030682,0.899908855992005,-0.749631853008564,0.0355560178349018,1.07226624596824,-0.0851663810067967,-0.373261156990743,-0.552435858987821,-0.559686686006756,1.48703617406923
"160",-70.125,-38.625,-0.227879910020178,0.0198730149703158,0.406491175993125,-1.25037977102224,-0.228052770132596,-0.886407104022671,0.339877589982564,-0.376265365990717,-1.99775294397186,-0.579047823006887,-0.310646193978484
"161",-70.375,-12.875,1.34087434295482,-1.26168318803469,-0.104548565005715,4.63243252713839,-0.227202408132701,-1.01318029802208,1.18265314496147,2.39100916398558,1.7009955229873,2.48001186601377,-0.772996447990756
"162",-70.375,-29.375,-1.30494625500301,-0.762996765032744,0.915013478991971,-1.4466979330276,-0.226973893132729,-1.02375793702203,-0.794328661989045,-0.579674874988975,-2.40244757996739,-0.721029496007846,-0.555667601984987
"163",-70.625,-32.875,0.0771764599749606,-0.339209642031088,2.10576124998927,-1.0730884680174,-0.1306959611446,-0.0571871080265202,0.638350938975093,2.3768659749857,-1.24600735098016,-0.579047823006887,-0.613624188986526
"164",-70.625,-33.375,0.0756774109749845,-0.292781055030906,2.16114486698914,-0.972099751014638,5.21644145519612,1.75113610296509,0.538051247977603,2.69691264598296,-1.17268486498097,-0.579047823006887,0.470159948042241
"165",-70.625,-41.125,-0.703078283012605,-0.132787621030281,1.01822840199174,-0.891894219012448,-0.228934809132487,-0.78528718602314,-0.391020429999141,1.03303494299721,-1.89401334297301,-0.559686686006756,-0.4845790989831
"166",-70.875,-31.125,-0.469226718016332,-0.597372789032097,2.36002240198869,-1.32014492302414,-0.220570173133519,-0.397087131024942,-0.15254653600511,0.570074575001178,-1.74565342697465,-0.598408960007017,-1.07059321199865
"167",-70.875,-34.625,-0.125195088021814,-0.222240281030631,2.04282532098941,-0.244005252994758,-0.173077550139374,-0.160050567026043,0.2545370139847,3.22910714597841,-0.338704226990181,-0.553232973006712,0.470159948042241
"168",-70.875,44.625,-1.14005092000564,1.41493794697577,-1.27012196500307,0.177708017016757,-0.228366729132557,-0.917600728022526,-0.832664924988086,-0.947923924985821,0.527590411000254,-0.282177051004882,0.232071285035922
"169",-71.125,-36.125,-0.778780232011399,-0.254975989030759,1.48647171199067,-0.0639818879898423,-0.177471190138833,-0.640763983023811,-0.204954005003798,3.3579926549773,-1.68909918097527,-0.591955248006974,-0.310646193978484
"170",-71.375,45.625,-1.14679663800553,1.55942400897633,-1.01082593800366,0.0368116810129099,-0.219720109133623,-0.545879507024252,-0.914090550986048,-0.828163052986847,0.398215782001682,-0.353167888005361,0.104239694032529
"171",-71.625,-36.375,-0.14243414502154,-0.278919821030852,1.58716919799045,0.458232230024417,-0.200006063136054,-0.361561859025107,0.261502569984526,2.46240945398497,0.154877404004369,-0.514510699006451,-1.42881702300816
"172",-71.625,-43.625,-0.831996454010551,-0.36543562103119,-0.0642695710058065,-0.0156829369885235,-0.228375140132556,-1.05674775402188,-0.768414275989694,2.69919380498294,-0.273560859990901,-0.572594110006843,0.0631889340314391
"173",-71.625,45.625,-1.12131281400594,1.56847776997637,-1.05110493300357,0.0772071680140129,-0.220759200133495,-0.354985643025138,-0.871890316987104,-0.609171745988722,0.405607413001601,-0.340260463005274,0.104239694032529
"174",-71.875,-11.375,1.39484008895396,-1.3644358980351,0.054049974993925,1.70834569905855,-0.228217443132576,-1.20540776102119,1.55390626495218,-0.99012537398546,2.11365380798274,2.06697427101098,0.044232670030936
"175",-71.875,-35.375,0.0194630919758803,-0.299215960030932,2.14604024398918,-0.216489486994006,-0.207532606135126,-0.243735881025654,0.350856078982289,0.482820145001926,-0.0971540499928483,-0.508056986006407,-0.796393935991377
"176",-71.875,-39.375,-0.71282209901245,-0.493441592031691,0.663269764992542,1.05772467104079,-0.204848733135457,-0.62380475102389,-0.350211726000162,2.55137467298421,0.309584979002661,-0.617770097007148,-0.310646193978484
"177",-72.125,-37.625,-0.092965545022328,-0.304472380030952,1.09375151699157,0.534729964026506,-0.186607942137706,-0.179317052025953,0.167625459986876,1.23195204699551,0.270057217003097,-0.501603274006364,-0.548734856984803
"178",-72.125,4.625,1.62569355695028,-1.24821478203464,0.721170818992411,1.79391778106089,-0.225571807132902,-0.424176425024817,1.38455679895641,0.432177543002359,0.317495276002573,0.911759747003181,-0.71326660798917
"179",-72.375,10.625,1.4990239589523,-1.3654460290351,0.461874792992999,0.518240019026055,-0.191659212137083,-0.178174370025959,1.29034389795877,2.69113667898301,1.86079506798553,1.25380650600549,-1.07707001599883
"180",-72.375,10.875,1.45854964995295,-1.35119196603504,0.695996447992468,0.40817695302305,-0.155731567141513,-0.168121027026005,1.23615156196013,3.28530030097792,1.92043225098488,1.21508423100523,-1.07707001599883
"181",-72.375,4.625,1.61669926595043,-1.24978609603465,0.751380064992342,2.02575274906722,-0.225523666132908,-0.515629208024392,1.38014599395652,0.57566247300113,0.208394064003778,1.00856543400384,-1.03580145999773
"182",-72.625,44.375,-1.00213845900784,1.42010083597579,-1.09138392700348,0.0765241530139942,-0.180077080138511,-0.199771863025858,-0.76736123898972,-0.31170855399127,0.587329822999594,-0.230547352004533,-0.338561663979224
"183",-72.875,-13.875,-0.413012399017228,-1.2116630260345,1.46129733999073,-0.391634169998789,-0.218787799133738,-0.553913497024214,0.374194333981705,1.61974915299219,-0.542367774987933,-0.204732502004359,0.153716611033842
"184",-72.875,-38.375,-0.162671300021217,-0.530404883031835,0.909978604991982,0.0826712920141621,-0.200210938136029,-0.484035710024539,-0.1090104500062,-0.179154568992405,0.123302145004718,-0.49514956100632,-0.183525999975109
"185",-72.875,-39.375,-0.291589471019163,-0.620362609032187,0.678374387992508,1.33063814104824,-0.201706644135844,-0.55915269802419,-0.346730727000249,0.00296491700603521,0.913573054995992,-0.520964411006494,-0.276816903977586
"186",-73.875,11.125,1.02007796395993,-1.3915971830352,0.93767041399192,2.0032132380666,1.65998392836658e-05,-0.340489579025205,0.869201613969314,2.19123662498729,1.46968256598985,1.73138122500872,0.0695667730316084
"187",-73.875,4.625,-0.134189379021671,-1.43673504803538,-0.424263083004989,0.493456314025379,-0.153614144141774,0.303202576971807,0.0214218559905352,0.243297541003977,0.913368002995994,1.44096416600676,-1.42881702300816
"188",-74.125,40.375,-0.216637046020357,0.991880362974115,-1.39599382200278,0.236935216018374,0.715022437751126,2.85547086095996,-0.338862420000446,0.970880330997746,-0.151432474992249,-0.0498434040033128,-0.42352749998148
"189",-74.125,40.625,-0.185157027020859,1.06820132797441,-1.40606357100276,0.237227937018382,6.15698101108015,3.10324513495881,-0.351969463000118,0.717292136999918,-1.12176273798154,-0.030482267003182,0.373631939039679
"190",-74.375,40.125,-0.225631337020214,0.997660553974138,-1.3431276420029,0.204150473017479,0.0757362888299477,1.60679763096576,-0.243407102002836,1.16938860299605,0.253994438003275,-0.0627508290034,-0.0512923489715995
"191",-75.125,-11.875,-0.949671761008675,-1.30511879603486,0.695996447992468,-0.184095037993122,0.104463412826406,-0.157828958026053,-0.229447193003185,3.74099932697402,-0.673639490986483,0.731055799001961,1.65742822107375
"192",-75.375,44.375,-0.837992648010455,1.48564707597605,-1.14173267000336,-0.109060909991073,-0.200035097136051,-0.424551525024815,-0.646414794992748,-0.0183514479937822,0.401775958001643,-0.178917652004184,-1.25331949100351
"193",-75.375,44.625,-0.826000260010646,1.54578724797628,-1.16438960400331,-0.195706301993439,-0.177846986138786,0.131888352972602,-0.710027840991156,-0.0936297099931375,0.196715440003907,-0.185371365004228,-1.25331949100351
"194",-75.375,44.875,-0.841740269010395,1.60981829297653,-1.23236040700316,-0.213562277993927,-0.198525472136237,0.137029398972578,-0.752510555990092,-0.287756379991475,0.0251713890058011,-0.191825077004272,-1.26767989400389
"195",-75.625,-6.625,1.54024779295164,-1.40529006203526,-0.693628858004378,1.54334867505405,-0.22355754613315,-0.915215391022537,1.80569248394587,-1.0790905929847,1.81160740598608,2.35739133001294,-0.808837487991707
"196",-75.625,44.375,-0.795269766011136,1.48039065697603,-1.22229065900318,-0.135405791991792,-0.219289157133677,-0.487793605024521,-0.649572129992669,0.405487978002588,0.236991715003462,-0.172463940004141,-1.35750686000627
"197",-75.625,44.625,-0.814757396010825,1.54801327597629,-1.27263940200306,-0.186729526993194,-0.107149696147503,0.669289444970107,-0.740128613990402,0.300554643003487,0.016940179005892,-0.178917652004184,-1.16439582100114
"198",-75.875,-5.375,1.60245830595065,-1.44954873903543,-0.867332021003984,1.64219077205674,-0.227002052132726,-1.06379491202185,1.43648317795511,-0.916900155986087,1.77985991198643,2.16377995801164,-0.411205572981153
"199",-75.875,-8.125,1.15724090195775,-1.39425345203521,-0.610553432004567,1.88778362206345,-0.227495486132665,-1.20990143802117,1.67631129594911,0.244438120003967,1.38862681799075,1.86045547400959,2.54203139309723
"200",-75.875,40.625,-0.444492417016726,1.09869230097453,-1.33305789300293,0.25215670401879,-0.148724023142377,0.746051293969751,-0.298894776001447,-0.864661604986534,0.492676179000639,-0.0562971160033564,-0.807913698991683
"201",-75.875,44.625,-0.832745978010539,1.54010058797626,-1.33305789300293,-0.187022247993202,-0.201643665135852,-0.0358590760266193,-0.760849037989883,0.544112861001401,0.0211280330058457,-0.172463940004141,-1.26150762600372
"202",-76.125,40.625,-0.480469581016153,1.09482013497452,-1.28019171300305,0.234691022018313,-0.0777863861511235,1.17476497596776,-0.331473263000631,-0.900932039986224,0.457917085001023,-0.0885656790035743,-0.847815022992742
"203",-76.375,-1.875,1.44355916495319,-1.39423474603521,-1.15431985600333,3.18278096609881,-0.229634247132401,-1.23677288902104,1.30732290995835,-1.34461755298242,1.80678176198613,1.89272403600981,-1.16479207200116
"204",-76.375,-5.375,1.54249636595161,-1.45353314303544,-0.97054694400375,1.70961415705859,-0.228414017132552,-1.2028795940212,1.3132564669582,-0.757447109987452,1.80894051098611,2.04761313401085,-0.692638523988623
"205",-76.625,-5.375,1.51926111395198,-1.44513409503541,-0.998238753003687,1.71507828005873,-0.227246228132696,-1.17756383502132,1.23102392396026,-0.501272903989646,1.95187928998453,2.08633540801111,-0.89483377999399
"206",-77.125,-6.625,0.683541576965297,-1.38916538803519,-0.474611826004875,0.0811101140141195,-0.226831180132747,-1.13730484902151,1.00328086096596,2.108829739988,1.46282562698993,2.2476782190122,-0.27962164297766
"207",-77.375,-2.875,1.47953632895261,-1.38231894803517,-1.302848648003,2.38882426107713,-0.228172668132581,-1.14954422502145,1.33534663095765,-0.545299281989269,2.10286821598286,1.84109433600946,-1.42881702300816
"208",-77.375,-3.125,1.49752491095233,-1.38948339203519,-1.302848648003,2.24139049207311,-0.229357545132435,-1.26619418402091,1.34481070595741,-0.692890297988005,2.03011919598366,1.78946463700911,-1.42881702300816
"209",-77.375,-7.625,-0.0637340990227939,-1.35240786403505,0.366212180993217,0.0791586410140662,-0.228373218132557,-1.07705317602179,0.657137129974622,3.83110512497325,0.225221471003592,1.11827854500458,-0.12438505697354
"210",-77.625,-2.875,1.46079822295291,-1.37846548803515,-1.24243015600313,2.32354749607535,-0.225760399132879,-0.934489333022448,1.31393175195818,0.199271163004354,1.9637579379844,1.6991126630085,-1.42881702300816
"211",-77.625,-3.125,1.48253442595256,-1.38454497603517,-1.24494759300313,2.19894595907195,-0.229357545132435,-1.17137937202135,1.32381173195793,-0.100016956993083,1.95036004098454,1.68620523800841,-1.42881702300816
"212",-77.625,-5.875,0.260809900972034,-1.40474758503525,-0.814465841004104,0.222396744017977,-0.215738267134114,-0.797077516023086,0.534369789977695,1.16237668299611,0.820866768997016,2.53164156601412,-0.556359897985006
"213",-77.875,-0.625,0.216587969972739,-1.40153013203524,-0.837122775004053,2.15445237907073,-0.226597925132775,-0.75530833902328,0.506329248978397,1.86109582299012,1.29988508099173,2.79624377501591,-1.40464803100752
"214",-77.875,-1.875,1.04331321595956,-1.41991824703531,-1.28019171300305,4.19130210312635,-0.219902924133601,-0.913960924022543,0.971288072966759,1.80611987999059,1.85524533098559,2.60908611501464,-1.38440866900698
"215",-78.125,-4.125,1.07179513795911,-1.38142105403516,-1.33557533000292,2.6990108610856,-0.227642947132647,-1.19285797002125,1.14031010496253,0.170984786004596,1.82298303098595,1.29252878000575,-0.390630250980607
"216",-78.625,-1.125,-0.212139900020429,-1.37384507603513,-0.696146295004372,-0.631079881005327,0.126826496823648,0.426986488971232,0.1346740709877,1.525309151993,0.257827185003232,0.259934791998779,-1.42881702300816
"217",-78.875,-4.875,0.679044430965369,-1.43441548903537,-0.701181169004361,0.608300488028514,-0.215036050134201,-0.86503626702277,1.03405555696519,1.97310075198916,1.43515793399023,1.4474178780068,-0.546026620984731
"218",-78.875,-5.875,0.858930250962502,-1.41924482703531,-0.258112231005367,-0.396122556998911,-0.125051222145296,-0.313431387025331,1.16169639196199,2.73820163198261,0.684733716998519,0.427731314999913,-0.650842370987513
"219",-8.875,39.375,0.251815609972178,-0.429653727031441,0.600333835992685,-0.397976455998962,-0.115872236146428,1.02962997296843,-0.489119755996685,-0.213455272992111,0.143132115004499,-0.688760934007628,1.84542917307875
"220",-80.625,43.125,-0.739055447012032,1.26528899597518,-1.33305789300293,-0.145163155992059,-0.147653260142509,0.858433605969229,-0.653240905992577,2.79249322698214,-0.132158205992462,-0.101473103003661,-1.22801539700283
"221",-81.875,27.875,1.07554275895905,-0.244818567030719,0.361177306993228,0.386320458022453,-0.0167212241586526,1.49658880096627,1.03304530096521,0.469764201002037,0.361427445002088,-0.211186215004402,-0.0259881879709279
"222",-81.875,28.125,1.0598027499593,-0.215281605030603,0.330968060993297,0.346315266021361,0.154919209820185,1.28464620896725,0.984889014966418,0.267579931003769,0.39748101800169,-0.217639927004446,-0.0259881879709279
"223",-82.125,27.875,1.07479323495906,-0.233856781030676,0.411526049993114,0.376172799022176,-0.00419421416019715,1.37966289096681,0.972071815966739,0.285716326003614,0.543821185000075,-0.185371365004228,-0.0259881879709279
"224",-82.125,28.125,1.0598027499593,-0.209089880030579,0.328450623993302,0.44847486602415,-0.0203334741582072,1.4463328399665,0.973562797966702,0.386082083002754,0.697861050998374,-0.191825077004272,-0.0259881879709279
"225",-87.875,43.375,-0.673846838013071,1.39069481697567,-0.527478006004755,-0.346652721997561,0.0114014998378799,2.2864957239626,-0.686513587991744,1.56580402399265,-0.892952884984062,-0.101473103003661,-0.546424313984742
"226",-89.875,38.625,-0.0614855260228297,1.26268884497517,-1.05110493300357,-0.0955957469907055,0.152783523820448,1.77321056796498,-0.00411406700882559,-0.697908848987962,0.226400798003579,-0.0175748420030949,-0.12476764197355
"227",-97.625,40.875,-0.354549508018159,1.57438815597639,0.358659869993234,-0.501209367001781,-0.203330611135644,-0.146845511026104,-0.0817503910068823,-1.32568397098259,-0.147550198992292,-0.0756582540034871,-0.449462365982168
"228",-98.625,19.125,-0.323819013018649,-1.1344817290342,1.78101185799001,0.0249084780125849,-0.160476321140928,0.129044047972615,0.583972484976454,0.43788043800231,-0.371162915989823,-0.127287953003836,-0.917899335994602
"229",-98.875,18.875,0.832696901962921,-1.15150399803426,2.27946441298887,-0.0578347489896744,0.40232409278968,1.26870898296732,1.5688864149518,0.0601205060055457,0.0403531340056335,0.0211474329971666,-0.0259881879709279
"230",-98.875,19.125,0.056189780975295,-1.05400800603388,1.88674421798977,-0.124965412991507,0.451826267783577,1.4469846599665,0.945984925967392,0.207027146004288,-0.333140670990243,-0.0240285540031385,-0.0259881879709279
"231",-99.125,18.875,1.02982177995978,-1.06654080603393,2.30212134798882,-0.127014458991563,1.28543947568079,1.54157928296606,1.63607190495012,0.131520584004934,0.177586967004118,0.0856845569976025,-0.0259881879709279
"232",-99.125,19.125,-0.0802236330225311,-1.06915996203394,2.03023813598944,0.221128286017943,0.600924895765193,1.54763623196603,0.863504858969457,0.160947710004682,-0.233826735991339,0.0405085699972974,-0.0259881879709279
"233",0.375,46.125,-0.218136094020333,0.0719509999705194,-1.20970347300321,-0.278839041995709,-0.192100431137029,0.293237144971853,-0.564690348994794,-0.00968299999385647,0.512765483000417,-0.850103745008717,0.905802376053805
"234",0.375,48.375,-0.36579237101798,0.0131949309702897,-1.29277889900302,-0.499843336001743,-0.174799321139162,0.518698969970806,-0.780810693989384,-0.223199629992028,0.807153144997167,-0.863011169008804,0.905802376053805
"235",0.625,48.875,-0.435498126016869,-0.0290808980298756,-1.31040095900298,-0.492135018001533,-0.166257191140215,0.247942497972063,-0.883382027986816,-0.0822093209932353,0.807510920997163,-0.869464882008848,1.88425469907978
"236",1.125,42.875,-0.60489060701417,0.126872163970734,-1.22480809600317,-0.00163311298813983,-0.194817232136694,-0.408813531024888,-0.846775163987733,0.33865018000316,0.580294199999672,-0.759751771008107,1.26761845106341
"237",10.875,52.375,-0.553922958014982,0.343544989971581,-1.02089568700364,-0.666011244006281,0.168355928818528,0.906388666969007,-1.02536822898326,-1.16691510898395,0.337993147002347,-0.843650032008674,2.4353854230944
"238",11.625,51.375,-0.574909637014648,0.356863745971633,-0.665937049004441,-0.764170325008961,-0.0812058131507019,0.906607536969006,-0.989685208984155,-1.32636832298258,0.210145471003759,-0.824288895008543,-0.612575458986498
"239",11.875,51.375,-0.529938182015364,0.381892532971731,-0.620623181004544,-0.812176556010272,0.37694137379281,1.58563673696585,-0.961362335984864,-1.30948777098272,0.0488426630055398,-0.83719632000863,-0.576463063985539
"240",11.875,51.625,-0.528439133015388,0.39436966397178,-0.668454486004435,-0.826227160010655,0.150238181820762,1.40628974696669,-0.97232826398459,-1.26477703798311,0.0922376740050606,-0.824288895008543,-0.576463063985539
"241",12.125,51.375,-0.516446745015579,0.41227126997185,-0.749012475004252,-0.813640160010311,0.252827980808113,2.04641761796371,-0.951830887985103,-1.29101027298288,0.163938988004269,-0.817835182008499,-0.576463063985539
"242",12.125,51.625,-0.508201979015711,0.418182403971873,-0.756564787004235,-0.823690245010586,0.0312754408354295,1.6831584619654,-0.95793158298495,-1.25884611398316,0.18286525900406,-0.817835182008499,-0.576463063985539
"243",13.375,54.125,-0.616133470013991,0.347548098971597,-0.995721316003693,-0.720067040007757,0.0916208228279892,0.780925257969589,-1.2713599979771,-0.60477868698876,0.445719633001158,-0.798474045008369,-1.09574051499932
"244",13.375,55.625,-0.670848741013119,0.295638468971394,-0.960477195003772,-0.555265163003257,-0.0919938001493717,1.04048247996838,-1.41607954197348,-0.711850366987843,0.179003201004103,-0.863011169008804,0.631662930046528
"245",13.625,55.625,-0.690336371012808,0.294516101971389,-0.980616693003727,-0.566681279003568,-0.16305967014061,0.476746127971001,-1.43077731697311,-0.722218912987754,0.337136759002357,-0.875918594008892,0.993743032056139
"246",13.875,41.125,0.197100338973049,0.116976477970695,0.00370123199403922,-0.191120340993314,0.0565286088323159,1.97414431696405,-0.2048952310038,0.334249974003198,0.109718844004868,-0.753298058008064,0.546244801044261
"247",13.875,48.875,-0.927186034009034,0.506157429972217,-0.907611015003893,0.0372995500129232,-0.194801421136696,-0.415356949024858,-1.03644015098299,-0.700646304987939,0.195404044003922,-0.824288895008543,-0.434685898981776
"248",14.125,40.875,0.281047054971712,0.0648049629704914,0.0943289689938335,-0.241565911994691,4.52081670728188,2.83610537296005,-0.249290627002689,0.25461110900388,-0.449554380988957,-0.740390633007976,0.894047633053493
"249",14.125,41.125,0.218836542972703,0.114395033970685,-0.0164382650059151,-0.198926231993527,0.133425946822835,1.95042452896416,-0.227234908003241,0.268694762003759,0.352562247002186,-0.740390633007976,0.894047633053493
"250",14.625,49.125,-0.665602071013202,0.55572864497241,-0.394053837005058,-0.480718903001221,-0.14351302814302,0.548935335970666,-0.846725226987734,-0.817213598986941,0.00475659400602651,-0.830742607008587,1.88425469907978
"251",14.875,49.375,-0.735307826012092,0.518185314972264,-0.348739969005161,-0.519650785002284,-0.172944088139391,0.231829029972138,-0.93795096198545,-0.955679775985755,0.0287704590057614,-0.830742607008587,1.53784662707058
"252",15.375,59.125,-0.87471933600987,0.611210993972627,-0.736425289004281,-0.623469137005119,-0.182825046138172,0.135607855972585,-1.29340225397655,-0.487814026989762,-0.0513941419933535,-0.895279732009022,0.0941359820322606
"253",15.625,50.625,-0.906199355009368,0.546412997972374,-0.434332832004967,-0.458081818000603,-0.0942773291490902,0.972660310968699,-1.2674477399772,-1.25223046398321,0.000189481006076934,-0.83719632000863,0.643375011046839
"254",15.625,50.875,-0.888210773009655,0.603260743972596,-0.479646700004864,-0.473303306001019,0.0553547068324606,0.685814561970031,-1.16793287297969,-1.24972129898324,0.0857478420051323,-0.804927758008412,0.643375011046839
"255",16.375,48.125,-0.436247651016857,0.624099359972678,-0.721320666004315,-0.600246611004485,2.68683146350801,2.34339360896234,-0.659328967992425,-0.614646597988675,-0.288325927990738,-0.785566620008281,1.18466154206121
"256",16.375,50.125,-0.775032611011458,0.520093338972271,-0.0139208280059208,-0.60005146400448,-0.0934978781491863,0.937014390968865,-1.05903588098242,-1.23603426298335,0.188751507003995,-0.811381470008456,0.0974825000323494
"257",17.125,49.625,-0.600393461014242,0.582422126972515,-0.0441300740058522,-0.684257514006779,0.0502474838330903,1.43085967396657,-0.875791041987006,-0.962751535985694,-0.0759328619930826,-0.804927758008412,-1.00548135899693
