"","Lineage_Name","parasiteGenus","Long","Lat"
"5359","MW1","Haemoproteus",77.775825,30.17409
"5360","MW1","Haemoproteus",22.6666666666667,44.6
"5361","MW1","Haemoproteus",20.75,44.7333333333333
"5362","MW1","Haemoproteus",13.4333333333333,55.6833333333333
"5363","MW3","Haemoproteus",35.198785,38.246175
"5364","MYARAL01","Plasmodium",-78.7666666666667,-4.9
"5365","MYARAL02","Leucocytozoon",-77.6584168333333,-5.89316683333333
"5366","MYAUNI01","Leucocytozoon",-85.15431,15.70328
"5367","MYAUNI01","Leucocytozoon",-85.619,13.736
"5368","MYAUNI03","Leucocytozoon",-85.619,13.736
"5369","MYAUNI04","Leucocytozoon",-85.619,13.736
"5370","MYCAE01","Plasmodium",118.336666666667,30.8933333333333
"5371","MYCAME01","Plasmodium",-55.9666666666667,-18.1666666666667
"5372","MYCAME02","Plasmodium",-145.45,63.1166666666667
"5373","MYCAME02","Plasmodium",-55.95,-15.5666666666667
"5374","MYCAME02","Plasmodium",-55.4,-15.5833333333333
"5375","MYCAME02","Plasmodium",-55.8833333333333,-15.5333333333333
"5376","MYCAME02","Plasmodium",-49.3333333333333,0.45
"5377","MYCAME02","Plasmodium",-45.3805333333333,-22.3486166666667
"5378","MYCAME02","Plasmodium",-45.3805333333333,-22.3486166666667
"5379","MYCAME02","Plasmodium",-55.5666666666667,-3.3
"5380","MYCAME02","Plasmodium",43.9883,-13.1514833333333
"5381","MYCAME02","Plasmodium",-55.6333333333333,-15.75
"5382","MYCAME02","Plasmodium",-55.6333333333333,-15.75
"5383","MYCAME02","Plasmodium",-50.8413833333333,-28.0062666666667
"5384","MYCAME02","Plasmodium",-50.8413833333333,-28.0062666666667
"5385","MYCAME02","Plasmodium",-50.8413833333333,-28.0062666666667
"5386","MYCAME02","Plasmodium",-49.4002833333333,-28.5433666666667
"5387","MYCAME03","Plasmodium",-49.3333333333333,0.45
"5388","MYCAME03","Plasmodium",-95.899446,28.626963
"5389","MYCAME04","Plasmodium",-55.4,-15.5833333333333
"5390","MYCAME05","Plasmodium",-49.4166666666667,1.93333333333333
"5391","MYCAME06","Plasmodium",-55.8833333333333,-15.5333333333333
"5392","MYCAME07","Plasmodium",-55.5833333333333,-17.3333333333333
"5393","MYCAME08","Haemoproteus",-81.9166666666667,32.8166666666667
"5394","MYCAME08","Haemoproteus",-80.7333333333333,31.6166666666667
"5395","MYCAME08","Haemoproteus",-55.6333333333333,-15.75
"5396","MYCAME09","Leucocytozoon",-55.6333333333333,-15.75
"5397","MYCAME09","Leucocytozoon",-55.6333333333333,-15.75
"5398","MYCAN01","Plasmodium",-41.8666666666667,-18.2166666666667
"5399","MYCAN01","Plasmodium",-75.7099001666667,-6.57578333333333
"5400","MYCAN01","Plasmodium",-75.7099001666667,-6.57578333333333
"5401","MYCAN01","Plasmodium",-77.6584168333333,-5.89316683333333
"5402","MYFUM01","Leucocytozoon",-72.3333333333333,10.75
"5403","MYFUM01","Leucocytozoon",-72.3333333333333,10.75
"5404","MYFUM01","Leucocytozoon",-72.3333333333333,10.75
"5405","MYFUM01","Leucocytozoon",-77.6584168333333,-5.89316683333333
"5406","MYFUM01","Leucocytozoon",-77.2202168333333,-6.59616683333333
"5407","MYFUM01","Leucocytozoon",-77.2202168333333,-6.59616683333333
"5408","MYFUM01","Leucocytozoon",-78.7566001666667,-5.7586
"5409","MYFUM01","Leucocytozoon",-77.6584168333333,-5.89316683333333
"5410","MYFUM01","Leucocytozoon",-77.6584168333333,-5.89316683333333
"5411","MYFUM01","Leucocytozoon",-77.6584168333333,-5.89316683333333
"5412","MYICIN01","Leucocytozoon",-105.442,35.837
"5413","MYIFLA02","Leucocytozoon",-72.3333333333333,10.75
"5414","MYIFLA02","Leucocytozoon",-72.3333333333333,10.75
"5415","MYIFLA02","Leucocytozoon",-72.3333333333333,10.75
"5416","MYIFUS01","Haemoproteus",-71.7579001666667,-11.3785833333333
"5417","MYIMEL02","Leucocytozoon",-71.7579001666667,-11.3785833333333
"5418","MYISWA01","Haemoproteus",-46.45,-14.4666666666667
"5419","MYISWA01","Haemoproteus",-46.45,-14.4666666666667
"5420","MYISWA01","Haemoproteus",-46.45,-14.4666666666667
"5421","MYISWA01","Haemoproteus",-46.45,-14.4666666666667
"5422","MYISWA01","Haemoproteus",-46.45,-14.4666666666667
"5423","MYISWA01","Haemoproteus",-38.1722221666667,-12.6027778333333
"5424","MYISWA01","Haemoproteus",-38.1722221666667,-12.6027778333333
"5425","MYISWA01","Haemoproteus",-38.1522471666667,-11.0967138333333
"5426","MYISWA01","Haemoproteus",-38.1522471666667,-11.0967138333333
"5427","MYISWA01","Haemoproteus",-38.1522471666667,-11.0967138333333
"5428","MYISWA01","Haemoproteus",-45.2666666666667,-22.006306
"5429","MYISWA01","Haemoproteus",-45.2666666666667,-22.006306
"5430","MYISWA01","Haemoproteus",-49.8333333333333,-28.5333333333333
"5431","MYISWA01","Haemoproteus",-45.2666666666667,-22.006306
"5432","MYISWA01","Haemoproteus",-71.796112,-46.98
"5433","MYITUB01","Leucocytozoon",-77.2217333333333,-6.60196683333333
"5434","MYITUB02","Leucocytozoon",-77.2217333333333,-6.60196683333333
"5435","MYITYR01","Plasmodium",-38.05,-14.0166666666667
"5436","MYITYR01","Plasmodium",-38.05,-14.0166666666667
"5437","MYITYR01","Plasmodium",-38.05,-14.0166666666667
"5438","MYITYR01","Plasmodium",-44.1,-16.9833333333333
"5439","MYITYR01","Plasmodium",-72.7333333333333,44.3833333333333
"5440","MYITYR01","Plasmodium",-90.48785,0.385266666666667
"5441","MYITYR01","Plasmodium",-90.9204833333333,0.447983333333333
"5442","MYITYR01","Plasmodium",-62.8,-4.28333333333333
"5443","MYITYR01","Plasmodium",-36.7333333333333,-5.43333333333333
"5444","MYITYR01","Plasmodium",-36.7333333333333,-5.43333333333333
"5445","MYITYR01","Plasmodium",-36.7333333333333,-5.43333333333333
"5446","MYITYR01","Plasmodium",-45.25,-2.3
"5447","MYITYR01","Plasmodium",-45.25,-2.3
"5448","MYMAC01","Haemoproteus",-44.1,-16.9833333333333
"5449","MYMAC02","Haemoproteus",43.9883,-13.1514833333333
"5450","MYMAC03","Haemoproteus",43.9883,-13.1514833333333
"5451","MYMURO01","Leucocytozoon",-38.758889,-12.16
"5452","MYNA02","Plasmodium",152.983333333333,-26.5
"5453","MYNA02","Plasmodium",152.983333333333,-26.5
"5454","MYNA02","Plasmodium",175.5714,-36.0326666666667
"5455","MYOCAR01","Haemoproteus",78.16158,30.4558
"5456","MYORN01","Leucocytozoon",-76.3167,-5.3167
"5457","MYORN01","Leucocytozoon",-76.3167,-5.3167
"5458","MYRAXI01","Plasmodium",-55.0833333333333,-4.78333333333333
"5459","MYRAXI01","Plasmodium",-55.5666666666667,-4.9
"5460","MYRAXI01","Plasmodium",-55.5666666666667,-4.9
"5461","MYRAXI01","Plasmodium",-55.3666666666667,-3.31666666666667
"5462","MYRAXI01","Plasmodium",-55.7166666666667,-3.5
"5463","MYRAXI01","Plasmodium",-46.45,-14.4666666666667
"5464","MYRAXI01","Plasmodium",-50.4,-0.05
"5465","MYRAXI01","Plasmodium",-50.4,-0.05
"5466","MYRAXI01","Plasmodium",-68.7872,-10.289
"5467","MYRAXI01","Plasmodium",-68.7872,-10.289
"5468","MYRAXI02","Haemoproteus",-55.0833333333333,-4.78333333333333
"5469","MYRAXI03","Plasmodium",-55.3666666666667,-3.31666666666667
"5470","MYRAXI03","Plasmodium",-55.3666666666667,-3.31666666666667
"5471","MYRAXI03","Plasmodium",-45.25,-2.3
"5472","MYRAXI03","Plasmodium",-45.25,-2.3
"5473","MYRAXI03","Plasmodium",-59.2666666666667,-11.7833333333333
"5474","MYRAXI03","Plasmodium",-59.2666666666667,-11.7833333333333
"5475","MYRAXI03","Plasmodium",-75.917475,-5.35333333333333
"5476","MYRAXI04","Plasmodium",-55.7166666666667,-3.5
"5477","MYRAXI05","Plasmodium",-62.8,-4.28333333333333
"5478","MYRAXI06","Plasmodium",-62.8,-4.28333333333333
"5479","MYRAXI07","Plasmodium",-62.8,-4.28333333333333
"5480","MYRAXI08","Plasmodium",-62.8,-4.28333333333333
"5481","MYRAXI09","Plasmodium",-45.25,-2.3
"5482","MYRAXI09","Plasmodium",-45.25,-2.3
"5483","MYRAXI09","Plasmodium",-45.25,-2.3
"5484","MYRAXI09","Plasmodium",-68.7872,-10.289
"5485","MYRAXI10","Plasmodium",-50.4,-0.05
"5486","MYRAXI12","Plasmodium",-68.7872,-10.289
"5487","MYRAXI13","Plasmodium",-68.7872,-10.289
"5488","MYRAXI13","Plasmodium",-68.7872,-10.289
"5489","MYRFOR01","Plasmodium",-61.8666666666667,-3.01666666666667
"5490","MYRFOR02","Plasmodium",-61.8666666666667,-3.01666666666667
"5491","MYRFOR03","Plasmodium",-61.8666666666667,-3.01666666666667
"5492","MYRHEM01","Plasmodium",-63.6166666666667,-8.55
"5493","MYRHEM02","Plasmodium",-69.9166666666667,-11.4333333333333
"5494","MYRHEM02","Plasmodium",-76.5833333333333,-5.28333333333333
"5495","MYRHEM02","Plasmodium",-47.1116666666667,-25.6961666666667
"5496","MYRHEM02","Plasmodium",-76.5833,-5.2833
"5497","MYRLEU01","Plasmodium",-69.9166666666667,-11.4333333333333
"5498","MYRLEU01","Plasmodium",-69.9166666666667,-11.4333333333333
"5499","MYRLON01","Plasmodium",-55.7166666666667,-3.5
"5500","MYRLON02","Plasmodium",-63.0833333333333,0.583333333333333
"5501","MYRLON02","Plasmodium",-62.8,-4.28333333333333
"5502","MYRLON03","Plasmodium",-63.0833333333333,0.583333333333333
"5503","MYRLON04","Plasmodium",-62.8,-4.28333333333333
"5504","MYRLON05","Plasmodium",-62.8,-4.28333333333333
"5505","MYRLON06","Plasmodium",-50.4,-0.05
"5506","MYRLON06","Plasmodium",-50.4,-0.05
"5507","MYRMAX01","Plasmodium",-76.2666666666667,-1.88333333333333
"5508","MYRMAX01","Plasmodium",-76.2666666666667,-1.88333333333333
"5509","MYRMAX01","Plasmodium",-55.5666666666667,-3.3
"5510","MYRMAX01","Plasmodium",-63.2,0.4
"5511","MYRMAX01","Plasmodium",-61.8666666666667,-3.01666666666667
"5512","MYRMAX01","Plasmodium",-61.8666666666667,-3.01666666666667
"5513","MYRMAX01","Plasmodium",-61.8666666666667,-3.01666666666667
"5514","MYRMAX01","Plasmodium",-61.8666666666667,-3.01666666666667
"5515","MYRMAX01","Plasmodium",-61.8666666666667,-3.01666666666667
"5516","MYRMAX01","Plasmodium",-61.8666666666667,-3.01666666666667
"5517","MYRMAX01","Plasmodium",-55.6333333333333,-0.65
"5518","MYRMAX01","Plasmodium",-55.6333333333333,-0.65
"5519","MYRMAX01","Plasmodium",-55.6333333333333,-0.65
"5520","MYRMAX01","Plasmodium",-63.9166666666667,-7.2
"5521","MYRMAX01","Plasmodium",-68.7872,-10.289
"5522","MYRMAX01","Plasmodium",-68.7872,-10.289
"5523","MYRMAX01","Plasmodium",-75.917475,-5.35333333333333
"5524","MYRMEN01","Plasmodium",-55.5666666666667,-4.9
"5525","MYRMEN02","Haemoproteus",-50.4,-0.05
"5526","MYRMYO01","Plasmodium",-76.2666666666667,-1.88333333333333
"5527","MYRMYO01","Plasmodium",-76.2666666666667,-1.88333333333333
"5528","MYRMYO01","Plasmodium",-76.2666666666667,-1.88333333333333
"5529","MYRMYO01","Plasmodium",-76.2666666666667,-1.88333333333333
"5530","MYRMYO01","Plasmodium",-76.2666666666667,-1.88333333333333
"5531","MYRMYO01","Plasmodium",-55.5666666666667,-4.9
"5532","MYRMYO01","Plasmodium",-55.3666666666667,-3.31666666666667
"5533","MYRMYO01","Plasmodium",-55.3666666666667,-3.31666666666667
"5534","MYRMYO01","Plasmodium",-55.7166666666667,-3.5
"5535","MYRMYO01","Plasmodium",-55.7166666666667,-3.5
"5536","MYRMYO01","Plasmodium",-55.7166666666667,-3.5
"5537","MYRMYO02","Plasmodium",-76.2666666666667,-1.88333333333333
"5538","MYRMYO03","Plasmodium",-55.5666666666667,-3.3
"5539","MYRMYO04","Plasmodium",-55.5666666666667,-3.3
"5540","MYRMYO05","Plasmodium",-55.3666666666667,-3.31666666666667
"5541","MYRMYO06","Plasmodium",-55.7166666666667,-3.5
"5542","MYRMYO07","Haemoproteus",-61.8666666666667,-3.01666666666667
"5543","MYRMYO08","Plasmodium",-61.8666666666667,-3.01666666666667
"5544","MYRMYO09","Plasmodium",-63.2666666666667,-8.71666666666667
"5545","MYRMYO10","Plasmodium",-69.9166666666667,-11.4333333333333
"5546","MYRMYO11","Haemoproteus",-69.9166666666667,-11.4333333333333
"5547","MYRMYO12","Plasmodium",-69.9166666666667,-11.4333333333333
"5548","MYRMYO13","Plasmodium",-75.73163,-6.59117
"5549","MYRSCH01","Plasmodium",-76.45,-5.41666666666667
"5550","MYRSCH01","Plasmodium",-77.6584168333333,-5.89316683333333
"5551","MYZCAL02","Plasmodium",139.5,-33.65
"5552","MYZCAL02","Plasmodium",139.5,-33.65
"5553","NEHUM01","Leucocytozoon",43.7334166666667,-11.6622666666667
"5554","NEHUM01","Leucocytozoon",43.7334166666667,-11.6622666666667
"5555","NENOT01","Leucocytozoon",43.7334166666667,-11.6622666666667
"5556","NENOT02","Leucocytozoon",43.7334166666667,-11.6622666666667
"5557","NENOT03","Leucocytozoon",48.3415,-18.9333333333333
"5558","NENOT04","Haemoproteus",48.4653333333333,-17.0343333333333
"5559","NENOT04","Haemoproteus",48.4215,-17.1456666666667
"5560","NENOT04","Haemoproteus",48.4653333333333,-17.0343333333333
"5561","NEOFAS01","Plasmodium",-46.45,-14.4666666666667
"5562","NEOFAS01","Plasmodium",-46.45,-14.4666666666667
"5563","NEOFAS01","Plasmodium",-46.45,-14.4666666666667
"5564","NEOFAS01","Plasmodium",-44.2666666666667,-14.8333333333333
"5565","NEOFAS01","Plasmodium",-44.2666666666667,-14.8333333333333
"5566","NEOFAS01","Plasmodium",-44.2666666666667,-14.8333333333333
"5567","NEOFAS01","Plasmodium",-44.2666666666667,-14.8333333333333
"5568","NEOFAS02","Haemoproteus",-46.45,-14.4666666666667
"5569","NEOFAS02","Haemoproteus",-54.1333333333333,-14.6833333333333
"5570","NEOFAS03","Haemoproteus",-46.45,-14.4666666666667
"5571","NEOFAS03","Haemoproteus",-44.2666666666667,-14.8333333333333
"5572","NEOFAS04","Plasmodium",-46.45,-14.4666666666667
"5573","NEOFAS05","Plasmodium",-46.45,-14.4666666666667
"5574","NEOFAS05","Plasmodium",-44.2666666666667,-14.8333333333333
"5575","NEOFAS06","Plasmodium",-46.45,-14.4666666666667
"5576","NEOFAS07","Plasmodium",-44.2666666666667,-14.8333333333333
"5577","NEOFAS08","Plasmodium",-44.2666666666667,-14.8333333333333
"5578","NEOFAS09","Plasmodium",-54.1333333333333,-14.6833333333333
"5579","NEOFAS10","Plasmodium",-44.2666666666667,-14.8333333333333
"5580","NEOFAS11","Plasmodium",-44.2666666666667,-14.8333333333333
"5581","NEOFAS12","Plasmodium",-44.2666666666667,-14.8333333333333
"5582","NEOFAS13","Haemoproteus",-44.2666666666667,-14.8333333333333
"5583","NEOTEN01","Haemoproteus",48.4653333333333,-17.0343333333333
"5584","NEPIL01","Haemoproteus",-38.05,-14.0166666666667
"5585","NEPIL01","Haemoproteus",-38.05,-14.0166666666667
"5586","NESOU01","Plasmodium",48.3415,-18.9333333333333
"5587","NESPIC01","Haemoproteus",48.4653333333333,-17.0343333333333
"5588","NESTYP01","Haemoproteus",48.4653333333333,-17.0343333333333
"5589","NESTYP01","Haemoproteus",48.4653333333333,-17.0343333333333
"5590","NESTYP02","Haemoproteus",48.4653333333333,-17.0343333333333
"5591","NEVE01","Leucocytozoon",20.915,48.6161
"5592","NEVE01","Leucocytozoon",21.1873333333333,55.3413333333333
"5593","NEWAM01","Plasmodium",48.3415,-18.9333333333333
"5594","NEWAM02","Haemoproteus",48.3415,-18.9333333333333
"5595","NEWAM02","Haemoproteus",48.3415,-18.9333333333333
"5596","NEWAM03","Leucocytozoon",48.3415,-18.9333333333333
"5597","NEWAM03","Leucocytozoon",48.4653333333333,-17.0343333333333
"5598","NEWAM04","Haemoproteus",48.4653333333333,-17.0343333333333
"5599","NEWAM05","Plasmodium",48.4653333333333,-17.0343333333333
"5600","NEWAM05","Plasmodium",48.4653333333333,-17.0343333333333
"5601","NEWAM05","Plasmodium",48.4653333333333,-17.0343333333333
"5602","NEWAM06","Plasmodium",48.4653333333333,-17.0343333333333
"5603","NEWAM06","Plasmodium",48.4653333333333,-17.0343333333333
"5604","NEWAM07","Plasmodium",48.4653333333333,-17.0343333333333
"5605","NEWBR01","Haemoproteus",48.4653333333333,-17.0343333333333
"5606","NEWBR02","Haemoproteus",48.4653333333333,-17.0343333333333
"5607","NEWBR03","Haemoproteus",48.4653333333333,-17.0343333333333
"5608","NEWBR04","Haemoproteus",48.4653333333333,-17.0343333333333
"5609","NEWBR05","Haemoproteus",48.4653333333333,-17.0343333333333
"5610","NIGRA01","Haemoproteus",97.8333333333333,24.3066666666667
"5611","NILSUN01","Plasmodium",-149.833333333333,67.2
"5612","NILSUN01","Plasmodium",-149.833333333333,67.2
"5613","NILSUN01","Plasmodium",-149.833333333333,67.2
"5614","NILSUN01","Plasmodium",-146.266666666667,64.8666666666667
"5615","NILSUN01","Plasmodium",-149.833333333333,67.2
"5616","NILSUN01","Plasmodium",-149.833333333333,67.2
"5617","NILSUN01","Plasmodium",-148.833333333333,61.15
"5618","NILSUN01","Plasmodium",101.7525,3.32466666666667
"5619","NILSUN01","Plasmodium",77.869,30.702
"5620","NILSUN01","Plasmodium",129.320333333333,34.6395
"5621","NILSUN01","Plasmodium",129.320333333333,34.6395
"5622","NILSUN01","Plasmodium",76.54,11.19
"5623","NILSUN01","Plasmodium",76.47,11.18
"5624","NILSUN01","Plasmodium",75.94,11.94
"5625","NILSUN01","Plasmodium",75.94,11.94
"5626","NILSUN01","Plasmodium",77.09,10.13
"5627","NILSUN01","Plasmodium",76.54,11.19
"5628","NILSUN01","Plasmodium",75.94,11.94
"5629","NILSUN01","Plasmodium",77.33,9.58
"5630","NILSUN01","Plasmodium",76.09,11.53
"5631","NILSUN01","Plasmodium",76.09,11.53
"5632","NILSUN01","Plasmodium",76.54,11.19
"5633","NILSUN01","Plasmodium",76.54,11.19
"5634","NILSUN01","Plasmodium",75.93,11.67
"5635","NILSUN01","Plasmodium",76.47,11.18
"5636","NILSUN02","Haemoproteus",101.505,25.825
"5637","NILSUN03","Plasmodium",101.505,25.825
"5638","NILTAV01","Haemoproteus",101.505,25.825
"5639","NILTAV01","Haemoproteus",97.8333333333333,24.3066666666667
"5640","NILTAV01","Haemoproteus",97.8333333333333,24.3066666666667
"5641","NILTAV01","Haemoproteus",101.505,25.825
"5642","NINOX01","Haemoproteus",122.4606,11.065
"5643","NINOX02","Haemoproteus",122.4606,11.065
"5644","NINOX03","Haemoproteus",122.4606,11.065
"5645","NINOX04","Leucocytozoon",123.45405,10.8369833333333
"5646","NINOX05","Plasmodium",123.45405,10.8369833333333
"5647","NINOX06","Haemoproteus",139.56963,35.6947666666667
"5648","NINOX07","Haemoproteus",139.56963,35.6947666666667
"5649","NINOX07","Haemoproteus",99.9666666666667,14.0166666666667
"5650","NINOX07","Haemoproteus",116.375166666667,39.8841666666667
"5651","NINOX08","Leucocytozoon",139.56963,35.6947666666667
"5652","NINOX08","Leucocytozoon",116.3215,40.1523333333333
"5653","NINOX08","Leucocytozoon",99.9666666666667,14.0166666666667
"5654","NIPHI01","Haemoproteus",123.45405,10.8369833333333
"5655","NIPHI02","Haemoproteus",123.45405,10.8369833333333
"5656","NISCU2","Plasmodium",99.9666666666667,14.0166666666667
"5657","NOTURU01","Plasmodium",-45.3805333333333,-22.3486166666667
"5658","NUCCOL01","Leucocytozoon",-106.65,35.5333333333333
"5659","NUMPHA01","Haemoproteus",139.915746666667,35.6683383333333
"5660","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5661","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5662","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5663","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5664","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5665","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5666","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5667","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5668","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5669","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5670","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5671","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5672","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5673","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5674","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5675","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5676","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5677","NYCNYC01","Plasmodium",-45.3805333333333,-22.3486166666667
"5678","NYCNYC01","Plasmodium",-62.8,-4.28333333333333
"5679","NYCNYC01","Plasmodium",43.9883,-13.1514833333333
"5680","NYCNYC01","Plasmodium",43.9883,-13.1514833333333
"5681","NYCNYC01","Plasmodium",-34.8152333333333,-4.07076666666667
"5682","NYCNYC02","Plasmodium",139.915746666667,35.6683383333333
"5683","NYSCHA01","Haemoproteus",-46.45,-14.4666666666667
"5684","NYSCHA02","Plasmodium",-46.45,-14.4666666666667
"5685","NYSMAC01","Haemoproteus",-46.45,-14.4666666666667
"5686","NYSMAC01","Haemoproteus",-46.45,-14.4666666666667
"5687","NYSMAC01","Haemoproteus",-46.45,-14.4666666666667
"5688","NYSMAC01","Haemoproteus",-50.4,-0.05
"5689","NYSMAC01","Haemoproteus",-50.4,-0.05
"5690","NYSMAC01","Haemoproteus",-54.1333333333333,-14.6833333333333
"5691","NYSMAC02","Haemoproteus",-46.45,-14.4666666666667
"5692","NYSMAC03","Haemoproteus",-46.45,-14.4666666666667
"5693","NYSMAC03","Haemoproteus",-46.45,-14.4666666666667
"5694","NYSMAC03","Haemoproteus",-46.45,-14.4666666666667
"5695","NYSMAC03","Haemoproteus",-46.45,-14.4666666666667
"5696","NYSMAC03","Haemoproteus",-36.7333333333333,-5.43333333333333
"5697","NYSMAC04","Haemoproteus",-36.7333333333333,-5.43333333333333
"5698","OCHJEL01","Haemoproteus",-75.73163,-6.59117
"5699","OCHJEL01","Haemoproteus",-75.73163,-6.59117
"5700","OCHJEL01","Haemoproteus",-75.73163,-6.59117
"5701","OCHJEL01","Haemoproteus",-77.2217333333333,-6.60196683333333
"5702","OCHJEL01","Haemoproteus",-75.4680668333333,-10.2326166666667
"5703","OCHJEL01","Haemoproteus",-75.73163,-6.59117
"5704","OCHJEL01","Haemoproteus",-75.73163,-6.59117
"5705","OCHJEL01","Haemoproteus",-75.73163,-6.59117
"5706","OCHLEU01","Haemoproteus",-78.7566001666667,-5.7586
"5707","OCHLEU01","Haemoproteus",-71.7579001666667,-11.3785833333333
"5708","OCHLEU01","Haemoproteus",-75.4680668333333,-10.2326166666667
"5709","OCHLEU01","Haemoproteus",-71.7579001666667,-11.3785833333333
"5710","OCHLEU01","Haemoproteus",-78.21261,-4.10657
"5711","OCHLEU01","Haemoproteus",-77.3548201666667,-7.61315
"5712","OCHLEU01","Haemoproteus",-77.3548201666667,-7.61315
"5713","OCHLEU01","Haemoproteus",-77.3548201666667,-7.61315
"5714","OCHLEU02","Haemoproteus",-72.9984001666667,-13.9409168333333
"5715","OCHLEU02","Haemoproteus",-72.9984001666667,-13.9409168333333
"5716","OCHLEU02","Haemoproteus",-72.9984001666667,-13.9409168333333
"5717","OCHLEU02","Haemoproteus",-72.9984001666667,-13.9409168333333
"5718","OCHLEU02","Haemoproteus",-72.9984001666667,-13.9409168333333
"5719","OCHLEU02","Haemoproteus",-78.21261,-4.10657
"5720","OCHLEU02","Haemoproteus",-72.9984001666667,-13.9409168333333
"5721","OCHLEU02","Haemoproteus",-72.9984001666667,-13.9409168333333
"5722","OCHLEU02","Haemoproteus",-71.7579001666667,-11.3785833333333
"5723","OCHLEU02","Haemoproteus",-72.9984001666667,-13.9409168333333
"5724","OCHLEU02","Haemoproteus",-72.9984001666667,-13.9409168333333
"5725","OCHLEU02","Haemoproteus",-72.9984001666667,-13.9409168333333
"5726","OCHLEU02","Haemoproteus",-75.73163,-6.59117
"5727","OCHLEU02","Haemoproteus",-72.9984001666667,-13.9409168333333
"5728","OCHOEN01","Haemoproteus",-75.4680668333333,-10.2326166666667
"5729","OCHOEN01","Haemoproteus",-75.4680668333333,-10.2326166666667
"5730","OCHOEN01","Haemoproteus",-75.4680668333333,-10.2326166666667
"5731","OCHOEN01","Haemoproteus",-68.801931,-18.3163138333333
"5732","OCHOEN01","Haemoproteus",-68.4402778333333,-17.8030556666667
"5733","OCHOEN01","Haemoproteus",-68.3969445,-17.7361111666667
"5734","OCHPUL01","Leucocytozoon",-71.7579001666667,-11.3785833333333
"5735","OCHRUF01","Haemoproteus",-76.3167,-5.3167
"5736","OCHRUF02","Leucocytozoon",-72.9984001666667,-13.9409168333333
"5737","OCHRUF02","Leucocytozoon",-72.9984001666667,-13.9409168333333
"5738","OCHRUF02","Leucocytozoon",-77.6584168333333,-5.89316683333333
"5739","OCHRUF02","Leucocytozoon",-75.8939916666667,-8.27250016666667
"5740","OCHRUF02","Leucocytozoon",-75.8939916666667,-8.27250016666667
"5741","OCHRUF02","Leucocytozoon",-76.3167,-5.3167
"5742","OCHRUF02","Leucocytozoon",-77.6584168333333,-5.89316683333333
"5743","OCHRUF02","Leucocytozoon",-77.6584168333333,-5.89316683333333
"5744","OCHRUF02","Leucocytozoon",-77.6584168333333,-5.89316683333333
"5745","OCHRUF02","Leucocytozoon",-71.7579001666667,-11.3785833333333
"5746","OCHRUF02","Leucocytozoon",-71.7579001666667,-11.3785833333333
"5747","OCHRUF02","Leucocytozoon",-76.3167,-5.3167
"5748","OCHRUF02","Leucocytozoon",-76.3167,-5.3167
"5749","OCHRUF02","Leucocytozoon",-77.6584168333333,-5.89316683333333
"5750","OCHRUF02","Leucocytozoon",-71.7579001666667,-11.3785833333333
"5751","OCHRUF02","Leucocytozoon",-72.9984001666667,-13.9409168333333
"5752","OCHRUF04","Leucocytozoon",-76.3167,-5.3167
"5753","OCHRUF04","Leucocytozoon",-71.7579001666667,-11.3785833333333
"5754","OCRUND01","Leucocytozoon",-71.7579001666667,-11.3785833333333
"5755","OEDILI01","Haemoproteus",145.192333333333,-4.2425
"5756","OEDILI01","Haemoproteus",145.192333333333,-4.2425
"5757","OEDILI01","Haemoproteus",145.269583333333,-4.28066666666667
"5758","OEDILI01","Haemoproteus",145.269583333333,-4.28066666666667
"5759","OEDILI02","Haemoproteus",145.192333333333,-4.2425
"5760","OEDILI02","Haemoproteus",145.269583333333,-4.28066666666667
"5761","OENCAP01","Haemoproteus",32.1973166666667,22.7395166666667
"5762","OREMEL01","Haemoproteus",-75.4680668333333,-10.2326166666667
"5763","OREMEL02","Haemoproteus",-75.4680668333333,-10.2326166666667
"5764","OREMEL02","Haemoproteus",-70.4734668333333,-12.9445
"5765","ORORI04","Leucocytozoon",22.6666666666667,44.6
"5766","ORW1","Plasmodium",80.4833333333333,19.95
"5767","ORW1","Plasmodium",74.4833333333333,42.5333333333333
"5768","ORW1","Plasmodium",83.0333333333333,51.1166666666667
"5769","ORW1","Plasmodium",99.05,49.2333333333333
"5770","ORW1","Plasmodium",108.966666666667,18.75
