"","x","y","poligons","aet","Bird_richness","shannon_diversity","precipitation","Prec.seas.","rad","Human_footprint","Ec.Het","Humanpopdens","Tempseas","Temperature"
"372",17.125,49.625,232629,583.769173413775,66,0.896377744869831,565.812500000002,45.883475780487,56.25,23.9529101305569,0.022755695349413,190.212203979492,738.336326599122,8.38068619370462
"373",18.375,57.125,189434,477.451630013981,48,1.68716223286958,551.687500000001,22.6454269886017,44.1875,10.5489346176771,0.0312505659859302,13.3497514724731,646.620414733887,6.95482802391052
"374",18.875,68.375,124636,292.182963589525,21,1.42242481430624,479.875000000003,33.2887699604034,45,3.05716393786274,NA,2.88132977485657,832.333740234375,-1.65545244887476
"375",19.125,47.625,244157,615.651948749414,65,1.59713316167119,534.6875,24.1294530630113,62.25,28.9940239550268,0.0562632351680401,1575.44567871094,799.8058052063,10.7422450780868
"376",19.125,52.625,215357,547.965287538169,64,1.63117371028118,527.25,38.3881039619446,49.25,18.934078418119,0.0201579884926075,207.754592895508,778.160598754883,8.22030410170555
"377",19.125,68.375,124637,291.680688372831,21,1.33575086130428,502.125000000004,34.34947514534,45,2.51205486902481,NA,2.82180023193359,847.899932861328,-1.93149544298652
"378",19.375,43.875,265758,721.995414335132,62,1.37340250437334,1021.5,15.7264468669892,67,9.61305463165176,0.0341298725422952,18.6644687652588,704.33158493042,8.01224675774575
"379",19.625,43.875,265759,716.821509749451,64,1.59506967472724,960.062499999998,17.5932694673539,67,11.2282904865098,0.036790718830971,56.5757141113281,721.104259490967,8.57416018843648
"380",2.375,48.625,238330,560.533504068796,60,1.41549650292304,626.3125,8.46105456352229,53.25,35.3804536768903,0.0619997070759037,1703.33581542969,570.426078796387,11.0209567546844
"381",2.375,48.875,236890,436.264796914161,60,0.359723146891397,637.75,10.0723665952682,52.75,40.0229205761964,0.0822934349279837,10034.7421875,567.833969116211,11.4561131596565
"382",2.375,49.625,232570,487.542794398804,54,0.110664778133161,677.062499999999,11.2546344399452,51.25,19.6408677743493,0.0179445182708428,55.0806922912598,538.396453857422,9.99387562274933
"383",2.875,47.375,245532,602.329412266338,67,1.01648055196055,732.1875,10.9202644824982,55.75,17.4794731895597,0.0408852321006706,59.7726821899414,594.391426086426,10.5785954594612
"384",2.875,48.875,236892,588.11963423744,56,1.29662300622129,633.6875,8.96796971559525,52.75,29.0657129516242,0.0295579763469753,282.811004638672,560.66561126709,10.419033229351
"385",20.375,50.125,229762,536.69342216105,59,1.09002026791734,696.687499999999,41.6440153121949,56.25,20.3868745880482,0.0320663294467305,127.181198120117,767.430522918701,8.6213618516922
"386",20.375,50.625,226882,532.430760544482,64,1.19611512198454,637.1875,37.5087842941284,54.5,18.8917271434874,0.0204485430003049,83.8712692260742,774.21012878418,8.0968241095543
"387",20.375,54.375,205282,551.117183407355,64,1.61878800613589,752.125,25.2406741380692,47,12.0839465915448,0.0207571836153564,34.414909362793,735.986793518067,7.16198706626891
"388",20.625,44.625,261443,736.530207496215,67,1.42547251859777,677.624999999999,26.5904996395111,65.4375,24.1373820832792,0.0432655618903372,249.502197265625,762.521564483643,10.9712543487549
"389",20.625,50.625,226883,550.771791909299,63,1.52136607826029,634.9375,36.6832008361817,54.5,24.5758312519532,0.0187853652263376,82.7481079101562,773.489402770996,7.92957285046577
"390",20.875,44.625,261444,701.901581737615,68,1.17742333294626,653.4375,26.0452558994293,65.25,23.1715609221248,0.0355413022976684,218.660980224609,775.179588317871,11.2538973093033
