"","x","y","aet","Ec.Het","Humanpopdens","Human_footprint","Prec.seas.","rad","shannon_diversity","trange","Temperature","precipitation","Host_richness"
"293",-75.875,-8.125,925.170074432408,0.0422930836572171,1.54884779453278,1.02862800465251,32.8551812171936,157.5,0.0058225662884915,13.5296722054481,23.5808165073395,2318.56250000001,479
"294",-75.875,-8.375,901.669955415652,0.0403402861130167,2.89455461502075,1.48741360560594,34.3567969799042,156.8125,0.0110279755867373,13.6938280463218,22.7302676439286,2300.37500000003,473
"295",-75.875,0.625,938.63261616426,0.0139390134411676,7.0657057762146,3.57318531278763,27.8018357753754,152.25,0.16012299955211,10.8625785112381,25.1533203125,3626.12499999999,504
"296",-75.875,40.625,738.712008742175,0.0234252591068432,55.0561904907227,18.008131315173,13.4414940476417,76.25,1.65127052998768,36.1357035636902,9.96323066949845,1169.75,182
"297",-75.875,44.625,607.408984108852,0.0414445563747901,19.1092967987061,11.2204162917288,15.5807941555977,68,1.42017258106349,40.1325793266296,6.40394926071168,938.1875,164
"298",-76.125,0.625,936.399209147632,0.0132015413046792,11.6266145706177,4.27189262107182,25.2831268310547,150.25,0.0587509119388476,10.6800787448883,25.0149940252304,3819.625,508
"299",-76.125,40.625,731.334195834321,0.0237899793762383,103.242225646973,21.7297679476764,14.3705044984817,76.25,1.53356003687694,35.681624174118,9.8043677210808,1162.5,177
"300",-76.375,-1.875,873.141953819735,0.0119423427735864,0.0960452184081078,0.79535861819477,18.1902596950531,151.75,0.0010467426267113,11.1609847545624,25.4052301645279,3376.5625,484
"301",-76.375,-5.375,990.903550001365,0.0183737890089164,0.924914717674255,1.08958419053577,22.3328304290772,155.6875,0.0255557788210704,11.6956095695496,26.6836013793945,2178.75,508
"302",-76.625,-5.375,1016.31781765909,0.0264836188747906,1.71816253662109,1.30934870810652,21.3627910614015,154.5625,0.0556732420838382,11.6956715583801,26.5309815406799,2125,514
"303",-76.625,0.625,892.630355364197,0.0204752663928347,16.9055328369141,8.01864728122131,20.9617527723313,145.6875,0.858774534923254,10.7901240587235,24.8770419359207,3609.0625,547
"304",-76.625,42.375,673.349515731035,0.033261769356806,44.2559967041016,13.7766917161557,19.5487195253372,70.75,1.44247423772306,36.5258288383484,7.74175196886063,930.625000000001,167
"305",-76.875,0.625,876.986340578466,0.0380169432393747,18.4710712432861,7.80327596888021,19.0115060806274,142.75,0.907299956355657,10.3971246480942,24.1998760700226,3522.62499999999,607
"306",-77.125,-6.625,892.993588805901,0.0444531011850329,2.00009346008301,1.65883445133981,31.5568213462828,153.25,0.0458362293626523,13.0995783805847,19.2707890272141,1125.3125,539
"307",-77.375,-2.875,956.969289488929,0.016385667914571,1.08885669708252,1.55258519624607,14.512647151947,148.3125,0.00295916260727635,11.2056874036789,25.7794417142868,2762.5625,476
"308",-77.375,-3.125,968.796641812652,0.0183230154987807,0.284001439809799,0.5399541973542,14.3936274647713,148.9375,0.000994667431257581,11.2097183465958,26.0741156339645,2597,468
"309",-77.375,-7.625,625.553472709149,0.0916386781264288,0.952628195285797,2.18187545355615,53.2655856609344,155.6875,0.92375462753889,14.1061561703682,13.1543330550194,1148.625,364
"310",-77.625,-2.875,948.59714586207,0.020109703646548,2.72744584083557,3.41946325023368,16.0278787016868,146.4375,0.0483962107056085,11.2840940952301,25.6607954502106,2706,454
"311",-77.625,-3.125,959.722437491627,0.0193123785436672,0.284001469612122,1.36303564608145,15.8764883875846,147.3125,0.00321851676152012,11.2411403656006,25.9554527997971,2556.375,452
"312",-77.625,-5.875,670.941147007028,0.0767768756540693,9.53521156311035,4.61232663875701,24.0906469821931,146.875,0.637030815429626,12.4767037034035,15.4886131882666,1214.375,583
"313",-77.875,-0.625,534.714911674478,0.0859504290732814,2.1585373878479,4.97492224918795,25.826791882515,135.5,0.513243720774077,11.335671544075,14.8003280758859,2245.93750000003,624
"314",-77.875,-1.875,797.708110040997,0.026267075331505,6.70627164840698,3.59766908934431,13.5220906734467,141.9375,0.290845796427067,10.9123760461807,21.9058336019516,3769.31249999999,595
"315",-77.875,0.125,474.17426905625,0.0753192667448981,5.94944190979004,3.7671678057743,17.1954100728035,132.3125,1.07661954898365,10.9160939455032,9.78767445683486,1160.50000000001,337
"316",-77.875,0.625,514.296486771339,0.102261763617953,76.1763687133789,10.6461677163836,28.0684925317765,130.6875,1.20246173694725,11.0771881937981,10.2829029262067,1098.5,280
"317",-78.125,-4.125,906.668596443879,0.0382689317082002,1.44868183135986,1.17658127612463,16.8295757770538,146.5,0.0169837799258692,11.6645934581757,22.9514731168747,2009.50000000001,391
"318",-78.375,0.375,618.614627741218,0.081771050302041,52.306339263916,8.63420259997829,41.004299879074,127.8125,1.54575003660596,11.4389531612397,11.7279777526856,973.562499999997,430
"319",-78.625,-1.125,445.904047374435,0.0795017670757074,242.230270385742,15.2383496857709,23.3970663547514,132.5,1.23313311765871,13.3666710853577,11.3460471034053,667.687499999992,231
"320",-78.625,-1.375,487.138984706209,0.0890188667575393,329.23779296875,13.6653040756598,22.4641125202178,133.3125,1.12978045788619,12.8760786056519,10.2099318504335,762.000000000004,227
"321",-78.875,-3.875,850.447752656716,0.0549992611673068,16.7373237609863,5.45302055336279,21.7553917169569,141.3125,0.618096581917809,11.8431095480919,20.3166012763978,1328.56250000001,528
"322",-78.875,-4.875,834.84205767175,0.0547252943529953,10.0122089385986,4.02238097683097,26.2950547933578,144.0625,0.221157151238811,12.23139077425,18.3632344007493,1361.9375,415
"323",-78.875,-5.875,800.537813325504,0.0740794681641514,71.1364898681641,8.81082843124941,40.5303084850316,147.4375,0.879963598484452,13.233281493187,19.6413531303407,766.562499999987,257
"324",-79.375,-0.125,649.49230083353,0.0273874889176676,96.4669189453125,13.1190745289585,87.1831989288328,121.125,0.728170054593242,10.1483588218689,24.0962007045746,2708.125,314
"325",-8.875,39.375,873.69755343979,0.0331450934182112,77.3715286254883,20.4698600625558,59.7456195354462,70.6875,1.51670279433597,19.7816092967989,15.5588413476945,739.374999999998,84
"326",-80.625,43.125,546.143338474923,0.0171614642870753,55.7835311889648,18.9837151146154,14.5461195111275,68.25,0.45710067960541,36.2519228458405,7.37544023990632,962.249999999999,175
"327",-81.875,27.875,1073.68195452884,0.042543664742417,144.722152709961,24.5235004202465,55.5995969772339,91.8125,1.05736323224485,23.6614215373993,22.4190397262573,1275.1875,158
"328",-81.875,28.125,1120.33612921601,0.0432787375209567,261.312896728516,22.683640075698,52.828234910965,91.4375,1.48682798576379,24.0736403465271,22.2463667392731,1259.6875,157
"329",-82.125,27.875,1096.40968949131,0.0359785792291909,153.231414794922,23.5084739209166,56.3457939624787,91.9375,0.880463603762997,23.4946415424347,22.398833990097,1282.1875,162
"330",-82.125,28.125,1153.09782398161,0.0296922802081325,142.268447875977,24.0872316039307,53.0199434757233,91.8125,1.00492198835617,23.8964523077011,22.1576538085938,1283.75,161
"331",-86.375,41.875,689.025472763678,0.0569821871972023,81.1211776733398,20.3875665505277,20.2899889945984,70.75,1.44574623434661,36.8319380283356,9.65779376029968,977.875,184
"332",-87.875,43.375,638.850673780551,0.105885371085262,163.825164794922,31.3806330258129,34.2526633739471,69,1.5327412045558,36.95037484169,7.87275847792627,793.6875,175
"333",-89.875,38.625,747.548717090245,0.0238576257906575,259.862182617188,26.9248367096269,19.1560211181641,75.5,0.842320046833251,38.0960326194763,12.6446672677994,968.3125,188
"334",-94.125,48.875,560.727161916447,0.0369324238397358,0.443365454673767,2.63883887946056,55.5178611278533,65.8125,1.12337549387938,47.4961726665497,2.75516276061535,673.750000000002,158
"335",-95.625,47.875,545.86873907481,0.0259521819272974,1.03856635093689,2.96180430013044,64.822479724884,66.1875,1.17999020100602,48.5892522335053,3.69028522074222,582.875000000001,178
"336",-96.875,19.375,1067.33683532495,0.0433332142584976,219.922027587891,12.6711709888325,75.9473519325259,107.75,1.38215314959411,17.6480152606964,20.7315175533295,1380,286
"337",-97.625,40.875,717.532069409415,0.00858877862559067,17.9634017944336,10.2569545636733,52.8324031829834,76.9375,0.0223774857313723,41.91295337677,10.2893935441971,725.750000000001,179
"338",-98.625,19.125,845.241948127298,0.0531852280521262,47.073169708252,12.6519319782538,89.3371467590331,115.75,1.88305184437563,19.1075937747954,11.2183449864386,1077.50000000001,171
"339",-98.875,18.875,885.774093437677,0.0407752962581924,429.368438720703,22.5452948755489,104.019091129303,116.0625,1.0486458428108,22.8892649412155,20.3873606920242,934.4375,194
"340",-98.875,19.125,757.616475690709,0.0627166685718647,462.993865966797,24.0928865733966,94.5433459281922,116.1875,1.43697538649075,21.7998603582381,14.5016302466392,915.125000000012,187
"341",-99.125,18.875,995.525553760586,0.0342292404930654,1029.2451171875,24.9140642772731,107.832430839539,116.1875,1.67771787913181,22.4612807035447,21.7292733192445,982.187499999993,204
"342",-99.125,19.125,882.018331308154,0.0624318117950773,564.272583007812,24.9666387478513,96.3560943603516,116.5625,1.99446362593012,19.9540628194808,13.2833761572837,1100.93750000001,197
"343",0.125,41.875,825.857725211566,0.0426102573445356,36.426155090332,15.5826401768478,28.7247140407563,65.25,0.453620683991096,30.2219064235688,14.9242066144943,453.375,88
"344",0.375,46.125,694.883393433219,0.0343407183546712,25.591760635376,14.077280333737,19.5983381271361,59.5,0.762061128279657,23.5208276510239,11.6783208847046,825.6875,59
"345",0.375,48.375,613.088137874673,0.0362443022690904,37.3439445495605,16.0345014178808,14.3355662226676,52.75,0.980608848413472,22.0230317115784,10.523930311203,691.874999999999,57
"346",0.625,48.875,577.111690433919,0.0247946375838293,43.1463813781738,13.6840811306853,15.1258189678191,51.75,0.992311523298416,21.1076711416245,9.98831444978714,728.312499999997,56
"347",0.625,51.375,495.481196065137,0.0636797143827075,880.457153320312,33.9981602311817,18.7297568321229,47.8125,1.77491181754672,20.2965044975281,10.1740446686745,609.437500000001,65
"348",1.125,42.875,806.261338181516,0.0895780345031251,23.7463073730469,7.98282222397512,14.1489984989167,68.5,1.52197623142946,25.3206251859665,8.51146870851514,1138,73
"349",10.875,52.375,559.71331341428,0.0257652642032464,270.440093994141,19.4000074477473,17.1517342329026,50.75,1.35919865036305,24.6896568536759,8.7685894370079,604.5625,60
"350",11.625,51.375,524.293097925887,0.0235391541876238,100.919471740723,19.4019070574496,28.4350887537004,52.75,0.612112543968082,25.920485496521,8.87464356422427,557.187499999998,63
"351",11.875,51.375,514.006635761257,0.0265147450369607,412.126647949219,25.2965242706688,30.5891972780228,52.8125,0.895262089214468,26.1062971353531,9.32847422361375,522.875,61
"352",11.875,51.625,514.598640589126,0.023940942453513,258.133239746094,23.7396244310059,27.4542186260223,52.4375,0.507503954120311,25.858344078064,9.08767431974411,534.062500000001,63
"353",12.125,51.375,507.107442379956,0.0327965439719546,327.819732666016,29.2965269950269,27.9430885314939,52.9375,0.740446197177198,26.2327654361725,9.37207227945327,504.187500000001,64
"354",12.125,51.625,502.336784965501,0.0296112325674431,177.324951171875,26.1431012554507,24.7584549188611,52.8125,0.670058293668943,26.3386868238449,9.16895508766175,531.874999999999,64
"355",13.375,54.125,503.952066448626,0.035973675402224,218.315963745117,18.3108715248842,19.9018193483352,48.4375,1.38283418788126,23.8660156726837,8.21491414308548,590.437499999998,67
"356",13.375,55.625,485.340934889124,0.0344665280539042,93.5915145874023,20.5640708450921,21.2415362596512,47,1.01857834109459,23.2358598709107,7.74236336350439,690.437500000003,57
"357",13.625,50.625,523.247988324361,0.0437363421162933,249.027816772461,23.633595331229,25.6179269552234,54.25,2.02214563494748,26.1136097908021,7.68364584445961,776.31249999999,62
"358",13.625,52.375,550.6355445345,0.0415520333219031,1686.35900878906,27.9010397344955,22.8366758823396,51,1.83211270838663,26.1130777597427,9.06675094366073,549.937500000001,62
"359",13.625,55.625,493.977188993399,0.0334311567450076,45.3183746337891,15.670308383695,20.9049886465072,47,1.32477564649939,23.4724215269089,7.46766468882561,707.437499999999,55
"360",13.875,41.125,796.373501431789,0.0557454396127833,194.478790283203,28.6691280734066,46.3612895011903,69.4375,1.56262794187545,25.7005858421326,14.9377645850182,903.499999999998,74
"361",13.875,48.875,542.686578828046,0.0358205863721233,23.7570533752441,7.92601851175541,18.9136480093002,57.9375,1.44381293312296,25.6921571493149,5.92126512527467,1136.875,63
"362",13.875,51.375,593.635340275173,0.0309795750933545,90.4401321411133,19.3032844153723,25.4308604001999,52.75,1.87301927990473,25.9788596630096,9.14741599559783,635.500000000002,62
"363",14.125,40.875,598.996333350306,0.0789859034377819,3226.9501953125,36.1517607487341,49.1445586681364,69.9375,1.361884270932,25.0001405477524,15.6356616020203,923.375000000003,76
"364",14.125,41.125,772.063268463612,0.0674569577096512,246.713088989258,28.4632153200019,45.134738922119,69.8125,1.23087317660227,26.1040314435959,15.0593593716622,893,76
"365",14.625,49.125,564.716738184024,0.0184404530559366,58.5958786010742,16.2969761299811,33.1744056940081,58.0625,1.76277609344521,27.9542661905289,8.08426028490067,654.562499999997,62
"366",14.875,49.375,581.335205705547,0.0127733898700657,38.6041526794434,13.5441985223732,37.856508731842,57.5,1.46042596466983,27.5798283815384,7.59442839026449,613.687500000001,62
"367",15.375,59.125,500.957667501759,0.0544413484987033,31.8922824859619,12.7089064632232,27.0891723632812,45.75,1.76009946853336,28.1647036075592,5.98705008625984,650.8125,52
"368",15.625,50.625,537.907773269608,0.0259088505944216,92.0403671264648,19.9753124275769,38.2214002609254,53.6875,1.9043203664207,26.6196250915528,6.07914331555368,621.6875,61
"369",15.625,50.875,569.860469291654,0.0274885211857948,193.681365966797,17.4852224618701,35.7415614128114,53.1875,2.01062981848215,26.724624991417,6.36645394563672,628.625000000001,66
"370",16.375,48.125,570.862442610135,0.0628939412341875,1981.17309570312,31.8745595970765,29.9798648357391,60.5,1.3857365029976,28.8112962245942,10.0269070267678,579.999999999999,69
"371",16.375,50.125,575.877377464772,0.0197101123113856,92.5698318481445,19.6658699836915,47.669457912445,55.25,1.58741140839311,27.0379383563995,7.00566163659093,580.062500000001,65
"372",17.125,49.625,583.769173413775,0.022755695349413,190.212203979492,23.9529101305569,45.883475780487,56.25,0.896377744869831,28.273047208786,8.38068619370462,565.812500000002,66
"373",18.375,57.125,477.451630013981,0.0312505659859302,13.3497514724731,10.5489346176771,22.6454269886017,44.1875,1.68716223286958,24.4931279420853,6.95482802391052,551.687500000001,48
"374",18.875,68.375,292.182963589525,NA,2.88132977485657,3.05716393786274,33.2887699604034,45,1.42242481430624,31.4073907136917,-1.65545244887476,479.875000000003,21
"375",19.125,47.625,615.651948749414,0.0562632351680401,1575.44567871094,28.9940239550268,24.1294530630113,62.25,1.59713316167119,29.9399530887604,10.7422450780868,534.6875,65
"376",19.125,52.625,547.965287538169,0.0201579884926075,207.754592895508,18.934078418119,38.3881039619446,49.25,1.63117371028118,28.974312543869,8.22030410170555,527.25,64
"377",19.125,68.375,291.680688372831,NA,2.82180023193359,2.51205486902481,34.34947514534,45,1.33575086130428,31.9877191781998,-1.93149544298652,502.125000000004,21
"378",19.375,43.875,721.995414335132,0.0341298725422952,18.6644687652588,9.61305463165176,15.7264468669892,67,1.37340250437334,27.2014220952988,8.01224675774575,1021.5,62
"379",19.625,43.875,716.821509749451,0.036790718830971,56.5757141113281,11.2282904865098,17.5932694673539,67,1.59506967472724,28.1442959308624,8.57416018843648,960.062499999998,64
"380",2.375,48.625,560.533504068796,0.0619997070759037,1703.33581542969,35.3804536768903,8.46105456352229,53.25,1.41549650292304,23.5229371786118,11.0209567546844,626.3125,60
"381",2.375,48.875,436.264796914161,0.0822934349279837,10034.7421875,40.0229205761964,10.0723665952682,52.75,0.359723146891397,23.0985788106919,11.4561131596565,637.75,60
"382",2.375,49.625,487.542794398804,0.0179445182708428,55.0806922912598,19.6408677743493,11.2546344399452,51.25,0.110664778133161,22.5916723012924,9.99387562274933,677.062499999999,54
"383",2.875,47.375,602.329412266338,0.0408852321006706,59.7726821899414,17.4794731895597,10.9202644824982,55.75,1.01648055196055,25.2042808532715,10.5785954594612,732.1875,67
"384",2.875,48.875,588.11963423744,0.0295579763469753,282.811004638672,29.0657129516242,8.96796971559525,52.75,1.29662300622129,23.4652335643768,10.419033229351,633.6875,56
"385",20.375,50.125,536.69342216105,0.0320663294467305,127.181198120117,20.3868745880482,41.6440153121949,56.25,1.09002026791734,30.004514336586,8.6213618516922,696.687499999999,59
"386",20.375,50.625,532.430760544482,0.0204485430003049,83.8712692260742,18.8917271434874,37.5087842941284,54.5,1.19611512198454,30.0833591222763,8.0968241095543,637.1875,64
"387",20.375,54.375,551.117183407355,0.0207571836153564,34.414909362793,12.0839465915448,25.2406741380692,47,1.61878800613589,26.3124686479569,7.16198706626891,752.125,64
"388",20.625,44.625,736.530207496215,0.0432655618903372,249.502197265625,24.1373820832792,26.5904996395111,65.4375,1.42547251859777,29.7448287010193,10.9712543487549,677.624999999999,67
"389",20.625,50.625,550.771791909299,0.0187853652263376,82.7481079101562,24.5758312519532,36.6832008361817,54.5,1.52136607826029,29.9870934486389,7.92957285046577,634.9375,63
"390",20.875,44.625,701.901581737615,0.0355413022976684,218.660980224609,23.1715609221248,26.0452558994293,65.25,1.17742333294626,30.3711255788803,11.2538973093033,653.4375,68
"391",20.875,48.625,625.287703570425,0.0354844262021794,53.723762512207,11.2322180053746,41.6120238304138,61.25,1.47067602980004,29.7929685115815,7.96815979480748,625.749999999998,62
"392",21.125,44.875,707.155721507595,0.0339282490759783,29.9858131408691,14.7031324843193,27.2353616952895,65,1.67581821039337,30.326625585556,11.1922655701638,654.9375,63
"393",21.375,49.625,592.572696061373,0.0172300394852156,113.818176269531,14.8075684846174,42.5236799716949,57.5,1.75959722821801,28.8292200565338,7.35913369059562,755.5,59
"394",21.625,48.125,615.494243746536,0.0251587088953675,87.5573501586914,19.9350418849144,31.5735540390014,62,0.967683874391,31.123234629631,9.79571270942689,557.937499999998,59
"395",22.625,44.625,736.061620301611,0.0546433232357878,282.517578125,14.9403146765525,20.0159920454026,68.5625,1.93090626638553,32.5014373064042,11.3293728232384,625.125,81
"396",22.625,51.625,572.645443014338,0.018189103938043,52.4031562805176,16.54789275461,37.1274440288544,53.25,1.17740304870213,30.082845211029,7.80239897966384,505.125000000001,63
"397",22.625,53.375,564.734330656731,0.0249405042581162,23.1371307373047,12.4531551318767,36.2827880382538,49.75,1.73328236130532,28.8901093006134,7.0584746301174,542.937500000001,65
"398",23.125,52.625,558.321642747672,0.0178851296963119,33.2512397766113,12.9059497905826,33.5680563449859,51.25,1.69298215810475,28.8893905878067,7.02637043595313,574.812500000001,63
"399",23.375,43.125,717.976431126728,0.0326191581885386,44.123836517334,10.4459491546982,28.7397588491441,71,1.59795885152023,29.399766087532,8.18879541754726,668.812499999999,74
"400",23.375,46.375,595.94403710871,0.0307187297572777,17.8397769927979,9.52239163253805,42.9704053401948,64.75,1.45888895616881,27.534187078476,6.46142113208775,736.624999999997,65
"401",23.375,46.625,586.632315190228,0.0298588010592897,52.3370208740234,10.9519291516943,42.68713927269,64.25,1.67991621162976,27.9330929517747,6.42908781766898,733.062499999995,66
"402",23.625,46.375,623.913517520813,0.0381993384202098,62.2108001708984,14.388969749078,45.8749825954438,64.75,1.64263996056297,29.6453281641009,7.96204158663762,639.937499999993,62
"403",23.625,46.625,606.561058854303,0.036347516337067,202.108016967773,17.6055432815707,46.2659139633178,64.25,1.73635499589184,30.1571725606919,7.80323627591139,624.874999999997,64
"404",25.625,65.125,420.915492582249,0.0234641298981057,48.822093963623,18.6567287996668,30.4599186182023,44,1.07249743133309,34.7261092662811,1.8157421797514,524.874999999999,55
"405",26.375,44.125,650.27155783411,0.0236057229747755,44.2247581481934,16.1367817129789,27.6092028617858,69.25,0.669515538735568,33.6473739147186,11.1423283219338,555.5625,75
"406",26.625,39.875,937.866587025846,0.0298123005586118,24.9273910522461,9.64201577243211,63.1734895706178,73,1.7120280314601,27.60298371315,13.8407192230224,684.187500000002,95
"407",27.375,42.375,779.606299791639,0.062378279269781,108.595275878906,11.6893777560706,19.0074653625489,70.75,1.84376384467961,29.2207045555114,12.4376677274704,552.5,109
"408",27.875,42.875,768.04865329847,0.0425077616094424,34.7016067504883,13.8276286052772,14.4417610168458,69.6875,1.48067296189525,27.3849192857742,11.7871491312981,521.6875,96
"409",28.125,37.375,947.114143382323,0.0206465108691507,44.9069709777832,11.2015775945868,81.4160504341127,77.8125,1.63381042784297,30.2632821798324,15.807212948799,814.187500000007,110
"410",28.125,45.125,613.442050888293,0.0328803845640881,38.3573760986328,13.0165107015469,27.1396045684814,66.4375,0.678694361269279,33.1856257915496,10.9013202190399,458.687500000001,84
"411",30.375,36.875,695.990900599083,0.0448491274051359,64.4197540283203,10.451946667939,59.7899212837221,75,1.31089456617875,31.9191088676452,12.1253374814988,559.687500000002,120
"412",30.375,37.125,711.738296215261,0.0371254658910303,24.2682304382324,11.1293153887189,58.0572569370271,75,1.45112943917318,32.6107337474823,13.1267499923706,504.125000000002,119
"413",30.625,36.875,720.980010025052,0.0329063966095181,546.846923828125,20.2891441265058,76.4289460182192,75,1.70423051905575,32.5037146806718,17.0286039710046,700.500000000004,123
"414",30.625,37.125,806.092440557712,0.0328822556207974,285.855895996094,12.5601629446203,67.6797122955329,75,1.45570864120643,32.705561876297,15.2413846850397,621.500000000007,124
"415",33.625,39.875,396.606781832867,0.0213289823388205,54.844856262207,14.6102454707104,44.0394394397736,75.5,0.796760680283466,33.3241255283355,10.9386875629425,417.437500000001,98
"416",33.875,67.875,291.786840713088,NA,13.7595300674438,4.59138520093667,36.1118543148041,46,1.49256365931061,34.3955152034759,-1.90129619836808,556.8125,34
"417",33.875,68.125,327.249955318582,NA,18.9403686523438,3.83391628923926,36.8344399929046,46,1.05745683184637,34.7974681854248,-1.573979139328,524.125,31
"418",34.125,67.875,319.544688511098,NA,6.1670880317688,3.06158186423531,36.2864923477172,46,1.43278196642261,34.5992815494537,-1.43490558117625,523.562499999999,33
"419",34.125,68.125,326.652772183569,NA,1.95630013942719,1.25676733355055,36.8076956272126,46,0.981452767809595,34.4539699554444,-1.52589457482098,516.374999999999,30
"420",35.125,38.125,386.43429515041,0.0339974266992977,28.0497531890869,10.8887681491595,49.6897654533387,78.4375,0.717857816443366,34.4326565265655,8.97774335741986,422.125000000004,121
"421",35.375,37.875,465.928217398916,0.0465339815744159,15.272780418396,8.76150831004476,51.8900389671326,78.6875,0.601351571400899,33.3724529743195,7.19405669719013,537.124999999999,113
"422",35.375,38.625,426.916301795421,0.0303799856452494,146.930221557617,13.529586836162,47.7978119850159,77.5625,0.889273575775071,34.9057807922363,7.23941463232021,431.000000000004,112
"423",36.875,55.625,464.928772655188,0.0179476618465172,210.813980102539,24.9860391688836,34.2634239196777,52,1.38513395380691,33.6942639350891,4.59521868824959,639.375,67
"424",39.125,55.875,534.419952695962,0.0193734639346138,147.442245483398,16.3297359225693,34.6834533214569,53,1.12675742886202,38.2303602695465,4.99359184503554,624.187499999999,69
"425",4.375,51.125,506.459581563302,0.0725734490237109,1135.41918945312,33.714829455969,13.3248012065887,50.25,1.59196134144773,22.1237349510193,10.4317633509636,788.3125,60
"426",4.625,43.625,910.554355361366,0.0768509630677333,79.7588653564453,19.8122335197862,39.4408519268035,65.75,1.85198621391856,26.5309681892396,14.9330298304558,697.749999999999,101
"427",4.625,48.375,607.476013908573,0.0377844400148603,22.3436298370361,12.6262584189217,10.0632452964784,55.75,1.2449202339859,25.267921090126,10.4818379282951,768.375000000003,67
"428",40.125,44.125,691.646245671464,0.0451771416800021,20.1956615447998,7.10573739359131,16.7218844890594,69.5,0.721096450336885,29.0326722860337,7.97297659516338,1307,91
"429",40.625,44.125,676.393950959733,0.0447707094955041,18.7400302886963,7.55405439289798,17.8004066944125,69.9375,0.760414161537648,30.7406085729599,8.44380015134812,1095.62499999999,91
"430",43.875,40.375,397.317618376141,0.0403278403110607,39.9205436706543,11.9917165185948,47.197458744049,72.1875,0.292695510407745,38.9369683265685,7.33698698878292,406.812499999999,109
"431",44.125,40.375,426.531106030933,0.0463224362083081,26.9693412780762,11.412735534763,42.1638765335084,73.0625,0.248928636147735,35.6379227638246,4.36621867120289,526.562499999993,120
"432",44.625,40.375,500.302124267175,0.0390231045133513,207.217407226562,17.3150369383634,47.0392100811005,74.25,1.07342119728837,37.2713582515716,6.70639851689324,449.500000000002,119
"433",44.625,40.625,574.422015987494,0.0441923350142343,40.851245880127,14.3460980285642,47.0999562740327,73.25,1.11095719904394,33.5125315189363,3.44577871263037,611.187499999996,99
"434",44.875,41.125,645.72319202856,0.0402318029835389,51.4248275756836,9.81953734223746,51.5142071247102,73.3125,1.38409198314173,32.0727814435959,9.19449555873869,572.312500000001,109
"435",45.125,43.625,460.333982918193,0.0302186690291117,42.8847427368164,14.6452432542578,38.7093534469604,62.25,0.869046004239301,36.3324220180511,10.5716438889504,465.937499999999,86
"436",46.125,38.875,375.192081855761,0.0531124226719312,35.9845504760742,10.069310681222,47.4388480186462,77.1875,0.387790836043842,37.4126715660095,10.7712329030038,337.1875,134
"437",46.125,39.375,557.620320530774,0.0547283389590243,11.4269161224365,11.8770139985956,39.9206466674806,77,0.51196978528281,35.7057971954344,6.09043157100686,515.687500000002,127
"438",46.125,40.125,568.61290989336,0.0381557859439328,24.6955718994141,9.96777638930105,45.6109211444857,76.25,0.982550032615184,34.1446239948272,5.64532688260091,608.1875,119
"439",46.375,39.125,726.985679475501,0.0660841093027481,68.9301223754883,10.2135658137184,45.0644397735596,76.75,1.10071248151866,33.8176722526549,8.50325980782521,474.0625,130
"440",46.625,40.125,720.404624390788,0.0471031310105824,50.2932929992676,9.17954261381813,53.9024755954742,75.5,1.44622387726198,30.1885631084442,9.56107822060601,578.999999999994,115
"441",46.875,50.875,460.713946976758,0.0181002383878219,12.8638715744019,11.3203011435657,22.1454716920853,55,0.728792067373031,49.5420470237732,6.67285487055779,368.6875,70
"442",47.125,50.875,417.169028359803,0.0146835705304071,12.6513147354126,11.7611638159067,22.2819213867187,55,0.68620323048974,49.3628442287444,6.66418415307997,367.6875,68
"443",5.875,52.125,537.554883423482,0.0670507000288681,496.769622802734,23.7667150834384,15.3782817125321,48.5,1.40465490772634,22.738312125206,9.3848021030426,861.937500000001,67
"444",59.875,57.375,489.116335611834,0.0347611656473858,53.5496559143066,11.5764628485277,48.7902252674104,54.1875,0.530488528138941,39.9986567497254,1.21925784274938,564.374999999999,78
"445",6.375,46.625,642.245748427117,0.0796699245541822,79.0353851318359,18.8095785313408,9.50820744037627,60.5,1.92082674124001,24.8455008268357,7.51188153028499,1322.68749999999,66
"446",6.375,52.875,558.482077933527,0.0503158579103799,108.242027282715,15.2839822676551,15.7516567111015,47.75,1.38958547502071,22.1948276758194,9.1808021068573,849.0625,63
"447",6.625,46.625,661.859756296893,0.108885650053344,566.998718261719,22.9097915364439,11.8664446473122,61,1.71801812674986,26.1188126802444,9.26141822338096,1187.25,68
"448",7.125,52.375,541.427021635154,0.0391759187814376,204.570602416992,19.5454988608863,16.3668424487114,48.75,1.42248277229355,22.6888126134873,9.41767185926438,777.749999999999,57
"449",7.375,46.125,428.454842413531,0.113860775320072,93.8534545898438,12.1015992155613,12.7070770263671,62,1.65721489389468,23.1365780830383,1.83500711247311,1201.06249999999,66
"450",7.375,46.875,637.21330344068,0.0561359143994817,481.170135498047,21.9162495247847,18.0761801004408,60.75,1.79111887531547,25.8499379158019,7.94580009579651,1108.00000000001,73
"451",7.375,52.375,527.746697942523,0.0225690514974853,183.141647338867,20.0142958342254,18.6594407558443,48.75,1.54986647408701,22.9959849119187,9.49924230575562,757.874999999999,55
"452",74.375,42.625,408.114644481564,0.0808311649410734,78.1493759155273,10.3037528872046,47.7531607151033,72.5,1.07341492205562,40.9997653961181,-0.425871063024003,522.625000000002,134
